,video_id,comment,polarity,sentiment
324,Li-oxKhvZy0,The body count between these three men is something truly impressive. And scary.,0.25,positive
325,Li-oxKhvZy0,The crazy part is when you start thinking about who’s bossing around 3 former presidents and getting them to stand like kids in a school project delivering these scripts,-0.3,negative
326,Li-oxKhvZy0,Imagine a virus with its own PR campaign,0.6,positive
327,Li-oxKhvZy0,"I have never felt as lied to at this level ever as I did just now, seriously, the level of creepiness of this is UN-President'ed.",-0.3333333333333333,negative
328,Li-oxKhvZy0,I am sure the true number of dislikes are probably 100k or more.,0.45,positive
329,Li-oxKhvZy0,Thinking a politician cares about you is like thinking a stripper really likes you for your personality. We do not want your experimental drugs,0.15000000000000002,positive
330,Li-oxKhvZy0,Is there any video of them actually getting the shot? I’d bet it was saline.,0.0,neutral
331,Li-oxKhvZy0,"Hysterical watching George W. Bush on the Sunday shows being treated like a saint and a statesman, after these same shows spent every second of his 8 years in office calling him a racist, a liar, an idiot, a war criminal, illiterate and a crook.",-0.38333333333333336,negative
332,Li-oxKhvZy0,Taking advice from war criminals is never a good idea.,-0.35,negative
333,3GVGd3Ckrxk,The best thing about being a conspiracy theorist is NOT having myocarditis,1.0,positive
334,3GVGd3Ckrxk,"Remember how they advertised it ""Safe and Effective?"" But now they're saying: everything has risks.",0.55,positive
335,3GVGd3Ckrxk,When will the mainstream media grow a conscience over what they’ve done,0.0,neutral
336,3GVGd3Ckrxk,Lies!!! Lies!!! They knew what they were doing. I'm so glad I didn't take it.,0.5,positive
337,3GVGd3Ckrxk,The point is vaccines has risks which the policy makers denied. And there should be informed consent. These things should not be forced. People died because known treatment were refused people.,-0.30000000000000004,negative
338,3GVGd3Ckrxk,NEVER FORGET how people treated you for refusing this poison.,0.0,neutral
339,3GVGd3Ckrxk,EVERY ‘so-called’ news outlet has a lot of explaining and apologizing to do. Accountability!,0.0,neutral
340,3GVGd3Ckrxk,Never go to a doctor for health advice.,0.0,neutral
341,l84zftrMoyc,"Once again, something ""conspiracy theorists"" have been saying for 3 years.",0.0,neutral
342,l84zftrMoyc,We should NEVER be forced to do any medical procedure.,-0.15000000000000002,negative
343,l84zftrMoyc,"""People will forgive you for being wrong, but they will never forgive you for being right, especially when events prove you right while proving them wrong"" - Thomas Sowell",-0.08571428571428572,negative
344,l84zftrMoyc,Peer review means nothing anymore.  The fact that this got through peer review means the situation is likely way worse than the study makes out.,-0.2,negative
345,l84zftrMoyc,THIS WAS A EXPERIMENT  ON THE PEOPLE,0.0,neutral
346,l84zftrMoyc,I’m a retired MD and I have been saying this for 2 years,0.0,neutral
347,l84zftrMoyc,Very funny watching these two struggle with the fact they were wrong.,-0.0875,negative
348,l84zftrMoyc,Bri seems to be in so much pain. The Cognitive Dissonance is powerful with this one.,0.25,positive
349,l84zftrMoyc,Watching these two slowly and painfully figure out the vaccine was worse than useless,-0.475,negative
350,aGKPq9OUEP0,"“… start you on dialysis.”
“That’s fine just make me better doc.”
I’ve got some bad news for you buddy LOL",0.25416666666666676,positive
351,aGKPq9OUEP0,Gets jabbed for the fourth time. I got covid. Gets jabbed a 5th time I got covid.,0.0,neutral
352,aGKPq9OUEP0,"Yep, because the risk of getting myocarditis (and many other side effects) on top of covid is much better.",0.34375,positive
353,aGKPq9OUEP0,"“I got Covid, I'm immune”
*gets Covid a 2nd time*
“I got Covid, I'm immune”",0.0,neutral
354,aGKPq9OUEP0,"""gets the vaccine, gets covid a third time""....",0.0,neutral
355,aGKPq9OUEP0,Now do one of a vaccinated person asking this doctor how they caught Covid if they’re vaccinated,0.0,neutral
356,aGKPq9OUEP0,"""You could get hit by a car tomorrow""
Ya, doesn't mean I'm gonna go play chicken with cars on the freeway",-0.45625,negative
357,aGKPq9OUEP0,"My mom lay in the hospital with Covid pneumonia after the 4th jab, and in heart failure after receiving them.  Safe and effective!!!",0.39444444444444443,positive
358,aGKPq9OUEP0,If organs are a scare resource and they won’t put you on a list if you’re not vaccinated then I guess I’ll be unchecking my donor status.,0.0,neutral
359,EETuOY3JjfM,He said you have a greater chance of being struck by lightning than having an allergic reaction. I already have bad allergic reactions to many things...and I’ve actually been zapped by lightning! I’d be doomed! 😬,0.07500000000000004,positive
360,EETuOY3JjfM,I would love for this to have been real microscope footage of the vaccine interacting with cells.,0.35,positive
361,EETuOY3JjfM,The inside of the body is nothing less than an action movie 😬😎,-0.033333333333333326,negative
362,EETuOY3JjfM,"I am an athlete. I got my second dose of the covid vaccine 3 days ago. The next day after the vaccine, I couldn't sleep. I had the worst fever ever. Today is my 3rd day after the second shot, I feel normal but my stamina when I workout is not the same. I feel like I get fatigued much faster than before and I run out of breath much faster than I used to. I swear I am not lying.",-0.04999999999999999,negative
363,EETuOY3JjfM,"Even if you make it sound cool and easy, to me it is quite terrifying",0.04583333333333334,positive
364,EETuOY3JjfM,the human body is amazing the way it fights for your health,0.30000000000000004,positive
365,EETuOY3JjfM,"Imagine these vaccines don't work on incoming variants, and WHO has to make another vaccine and all those fully vaccinated still need another dose lmao the business keeps going",0.6,positive
366,EETuOY3JjfM,I had my first jab yesterday but I've been nauseous and weak ever since plus got a running stomach. As someone that hasn't fallen sick on a decade this sucks.,-0.28482142857142856,negative
367,EETuOY3JjfM,"My friend, who is 39, fit and healthy, was hospitalized with stroke-like symptoms yesterday. He received his second vaccine dose 3-4 weeks ago, his wife said he woke up in the morning and complained of his heart racing and difficulty breathing. While they were waiting for the ambulance she checked his heart rate with their blood oxygen finger monitor, his heart rate was at 155BPM. Can someone explain why a guy with no health issues had a reaction like this after getting the covid vaccination? I'm not anti-vax but this scares the hell out of me. I've heard reports of death and heart inflammation after getting the Covid vaccine, I feel like the vaccine will weaken the heart and cause health problems down the line for healthy adults 18-44.",0.1574074074074074,positive
368,EETuOY3JjfM,I spent about 7 days in the ER due to Covid and I haven’t been vaccinated personally it’s changed my mind about getting it I’m nervous but it felt like I almost died from it and I’m only 26.,-0.05625,negative
369,DM_71oPxEhE,"CORONA means CROWN, CORONA added up like Revelations tells us to
Calculate the number 666
In the WORD CORONA
There are 6 letters, and the individual letters add up to 66 so
Hence 6 and 66. In this math the first number is the total 
Number of letters. 

A is 1st letter of the alphabet, and C is the 3rd letter of the alpha

Bet, so:
C=3
O=15
R=18
O=15
N=14
A=1
Sub total 66
Total (total number of letters is the first 6)
_________________________
666",0.0625,positive
370,DM_71oPxEhE,I tried but I didn't get,0.0,neutral
371,DM_71oPxEhE,Thank you 👍 it's really helpful,0.2,positive
372,DM_71oPxEhE,Without Otp Download kaise kare,0.0,neutral
373,DM_71oPxEhE,Very useful video tqsm 👍,0.39,positive
374,DM_71oPxEhE,Thank you 💐,0.0,neutral
375,DM_71oPxEhE,Fake video,-0.5,negative
376,DM_71oPxEhE,Thank you so much,0.2,positive
377,Jb2YMvfvm_M,"My mother told me "" Never take drugs from convicted felons with legal indemnity . """,0.2,positive
378,Jb2YMvfvm_M,"""For the first time in history the ineffectiveness of a medicine is being blamed on those who refuse to take it."" ~ Dr. Robert Malone",0.25,positive
379,Jb2YMvfvm_M,"I have family and friend passed away days and weeks after.
I am 66.  No vaccuies or pills. No flu shots full of Virus.  I feel good.   Thank you God.",0.5249999999999999,positive
380,Jb2YMvfvm_M,"Chuck Norris took his dad to the doctor at age 96.  The doctor said he was in stellar health, for his age, and asked what was his secret.  
He said, ""I stayed away from you guys as long as I could"".  True story",0.03749999999999999,positive
381,Jb2YMvfvm_M,We're witness to the greatest crime against humanity ever seen.,1.0,positive
382,Jb2YMvfvm_M,"The longer this has gone on, the more relieved I am that I never got the jab.",0.5,positive
383,Jb2YMvfvm_M,"Some people would never accept this as they were brainwashed into taking it,  really sad.",-0.5,negative
384,AQhiMirOODY,Always do the opposite of what Matt Damon tells you to do.,0.0,neutral
385,AQhiMirOODY,"I'm not sure I could put into perspective how little I care about Matt Damon's opinion on anything, really.",-0.07916666666666666,negative
386,AQhiMirOODY,I'm only getting the jab when I hear Shrek's professional opinion on this.,0.05,positive
387,AQhiMirOODY,"Hey Matt, maybe you can explain why your friends are more important than the thousands upon thousands of victims who have had their lives and health snatched away from these vaccines.",0.45,positive
388,AQhiMirOODY,What does Ja Rule think about this though,0.0,neutral
389,AQhiMirOODY,"Will listen to my MD certified Pathologist wife who warns against vaccine dangers before considering professional actor Mr Damon's ""science"".",0.1,positive
390,AQhiMirOODY,I honestly need to hear Mr. Beans input on this issue!!,0.9375,positive
391,AQhiMirOODY,*I just got my first shot and I'll be getting my 2nd shot as soon as the bartender comes back.*,0.08333333333333333,positive
392,1m_iclAMXLo,The Governor trusted the CDC just like 70%. Only politician to admit he was wrong. Right on Ron,-0.07142857142857144,negative
393,1m_iclAMXLo,"O my God, he changed his mind  when more information became available as time went on!!Sounds like a smart person",0.37142857142857144,positive
394,1m_iclAMXLo,He changed his mind when 30 year olds suddenly starting dying having heart attacks on an alarming rate. Fair play on him for speaking out.,0.19999999999999998,positive
395,1m_iclAMXLo,Being sold a lemon and then realizing later it was a lemon isn’t flip flopping.,0.0,neutral
396,1m_iclAMXLo,Making vaccines available and making it mandatory are completely different.,0.2,positive
397,1m_iclAMXLo,Changing your stance when you find valid information that government officials have been deceptive throughout this entire pandemic process is the sign of a strong leader,0.21666666666666665,positive
398,1m_iclAMXLo,"Honestly, people that spread misinformation should be held accountable for the deaths they caused.",0.6,positive
399,1m_iclAMXLo,"“The vaccine should be tested on politicians first.  If they survive, the vaccine is safe.  
If they don’t, then the country is safe.”
—  Monika Wisniewska
……..",0.4166666666666667,positive
400,1m_iclAMXLo,All states need to investigate Covid,0.0,neutral
401,1m_iclAMXLo,A wise man will change his mind a fool won't.,0.7,positive
402,Kd-E95tXfsY,This didn't age well.,0.0,neutral
403,Kd-E95tXfsY,MRNA turns your body into a spike protein factory and doesn't let up.,0.0,neutral
404,Kd-E95tXfsY,"Great explanation. Except new data shows spike proteins from mrna can enter cell nuclei, so  there are questions about whether spike proteins really are as harmless as was first thought.",0.3465909090909091,positive
405,Kd-E95tXfsY,Years ago I used to laugh at my friend for prepping for the zombie apocalypse. Guess who's laughing now. 🙁,0.3,positive
406,Kd-E95tXfsY,Your own immune system is better without interruption.,0.55,positive
407,Kd-E95tXfsY,"I'll take a pass until the long-term human safety trials are complete, which is what's happening now...",0.05,positive
408,Kd-E95tXfsY,"but if it really works, why is that pharma companies producing that COVID 19 evade legal sanctions and no liability if it fails, since they said it is effective (theoritically)...",0.125,positive
409,Kd-E95tXfsY,“Faith is like a radar that sees through the fog of the reality of things at a distance that the human eye cannot see.”,0.0,neutral
410,Kd-E95tXfsY,GOD GUNNA HAVE TO WIPE THE GENE POOL AGAIN!,0.0,neutral
411,-92HQA0GcI8,Gosh that PhD student really hit the jackpot of PhDs,0.2,positive
412,-92HQA0GcI8,"3 things I still can't get today:
1. covid vaccine
2. PS5
3. RTX 3090",0.0,neutral
413,-92HQA0GcI8,"Dude, amazing explanation video. I really wish they would show more of that on TV instead of all those depressing news about covid and political debates about every single decision.",0.10476190476190478,positive
414,-92HQA0GcI8,"7:57 ""Can you play Doom on this thing?"" Responds with: ""Some of our computers, you are able to play at max settings""",0.5,positive
415,-92HQA0GcI8,Imagine writing your phd and get to study a pandemic first hand...,0.25,positive
416,-92HQA0GcI8,"Lots of love and respect to the science community. The media focuses a lot on crappy influencers, royals, actors and actresses , sports people but they forget about the people working anonymously to save and protect lives.",0.5,positive
417,-92HQA0GcI8,Your last statement is extremely important. Supporting basic research is so important.,0.21000000000000002,positive
418,RaLxhFiOBYk,What she didn't realize was that the FDA was in on the crime too.,0.0,neutral
419,RaLxhFiOBYk,Prison for these pharmaceutical employers.,0.0,neutral
420,RaLxhFiOBYk,Nothing but respect and admiration for this woman for speaking out. Thank you 🙏,0.0,neutral
421,RaLxhFiOBYk,"This lady is so brave and smart! Lucky world to have someone with great morals. Out of so many employees at Pfizer and Ventavia, she is the only one who noticed weird things, realized what was happening, and spoke up.",0.31445578231292515,positive
422,RaLxhFiOBYk,"When exposing a crime is treated as committing a crime, you're being ruled by criminals.",0.0,neutral
423,RaLxhFiOBYk,"With so little integrity and morals in the world it's somewhat heartening to see people like this putting they're life and career on the line to tell the truth, thank you.",-0.1875,negative
424,RaLxhFiOBYk,"Thank you, Covid-19 Researcher for your integrity ❤️

May God protect you from these criminals🙏",0.0,neutral
425,RaLxhFiOBYk,"My doctor knew about some people having adverse reactions. The medical officials knew, and their silence speaks volumes",0.0,neutral
426,sv0dQfRRrEQ,Its really disturbing that facts and medicine have been somehow integrated into political beliefs,-0.25,negative
427,sv0dQfRRrEQ,"if we hadn't treated covid as a political issue instead of the health issue it really is, we really would've gotten a lot more done by now",0.2333333333333333,positive
428,sv0dQfRRrEQ,"I feel like this is just one example of the main reason why I despise modern politics. It has become an Us vs Them thing. It no longer matters what your qualifications are, your experience, your plans or even what kind of person you are. Now all you have to do is say the other side is bad and “they” want to keep you down and you’ll get a significant amount of the vote which can turn the tides for you. Now, everything becomes politicized and that makes people on both sides dumber because they think with emotions rather than their brain.",0.05158730158730161,positive
429,sv0dQfRRrEQ,"I lost my dad to Covid and I’m just 18. I told him many times to get the vaccine, but he was skewed by political views. It hurts a lot to see him gone. Im sorry if you rely on your news station to tell you what’s best for you. It is your decision. Don’t come to a decision and never look back. Stay open minded. Think about those around you. Life is precious",0.21428571428571427,positive
430,sv0dQfRRrEQ,“There are two diametrically opposed views of what America should be like in in the world.” Wow. This is it.,0.1,positive
431,sv0dQfRRrEQ,"My parents (who are very right leaning) got the vaccine before it was required by either of their jobs. They started being ""anti Vax"" once they realised the vaccine wouldn't be the end of masks, social distancing, online schooling, etc.",0.20238095238095238,positive
432,sv0dQfRRrEQ,"Aside from the great content, I am floored by the creative direction on this video. 
It is extremely difficult to create something captivating without using lots of graphics. The use of projector transparency film is genius and the framing of the video calls is amazing too. This video has so much depth of information and clear visual information. Bravo. Really. Great work!",0.35555555555555557,positive
433,sv0dQfRRrEQ,Joss Fong is an American hero whose hard work in journalism is saving lives through dispelling misinformation. I look up to her so much because of these videos.,-0.030555555555555558,negative
434,sv0dQfRRrEQ,"This is really interesting data, and it aligns with my experience. Most of the people I've spoken to who are either vaccine hesitant, or even are vaccinated but lean conservative poltically, have at some point said to me that they thought the severity and/or death counts of the virus were overblown.",0.5,positive
435,aOInguXymGc,I'm still not voting for Biden.  Robert will always be the better option.,0.5,positive
436,aOInguXymGc,Kennedy is the best option in my lifetime that we have had for president. There was no peer reviewed scientific evidence to refute any of the things Kennedy says. Jest “he is a conspiracy theorist”,1.0,positive
437,aOInguXymGc,Kennedy2024! It’s happening!,0.0,neutral
438,aOInguXymGc,This video is the lie of the year. Well done 👍,0.0,neutral
439,aOInguXymGc,"The machine is so scared now, they’re totally desperate with their lies about RFK!",-0.75,negative
440,aOInguXymGc,The difference between some conspiracy theories and the truth is time. RFK all the way!,0.0,neutral
441,aOInguXymGc,"I've spent hours listening to RFK JR. All you people do is lie about him. 
Kennedy 2024",-0.1,negative
442,aOInguXymGc,You don't need a formal conspiracy when interests align.,0.0,neutral
443,aOInguXymGc,Kennedy 2024,0.0,neutral
444,lEFYYpE_hds,"I’m not anti vax but when I’m not allowed to ask questions, I ask more questions. Why so defensive? Why so unwilling to have a conversation about it? It’s a red flag to me when questioning something or asking questions gets a strong negative response.",0.15833333333333333,positive
445,lEFYYpE_hds,"""You're willing to lose your job over this?""
""Yes""
""Tell me why.""
""Because I am not going to take that vaccine...""
*Immediately gets cut off by the reporter and we can't hear why she won't get it*

Well done. Amazing reporting.",0.42500000000000004,positive
446,lEFYYpE_hds,"My roommate who's a 21 year old male contracted myocarditis from the COVID vaccine. He started convulsing in the floor one night and we had to rush him to the hospital. He's been to multiple specialists since then. It's a much bigger deal than people think, one of the risks of myocarditis is sudden death.",0.02,positive
447,lEFYYpE_hds,"Reporter - ""So you're willing to lose your job instead of getting the vaccine, tell me why.""
Woman - Begins to explain 
Today show - *immediately cuts her off 😐",0.25,positive
448,lEFYYpE_hds,"It's linked to heart issues in all age groups in my opinion.  As a nurse, I'm seeing a lot of heart issues about 3-4 months after receiving covid shots in people that don't have prior heart issues.",0.0,neutral
449,lEFYYpE_hds,My friends cousin (female) who is 19 went into cardiac arrest 3 days after 2nd vaccine. She just had a heart transplant and has a long road ahead of her. It’s more common than they are letting people believe.,0.007142857142857141,positive
450,lEFYYpE_hds,"They really need to report numbers and percentages so we can have even a clue as to what an ""increased rate"" is. News channels are so bad at reporting useful information and ambiguous information only increased emotional reactions and conjecture.",-0.039999999999999966,negative
451,lEFYYpE_hds,I'm so sorry for all the individuals here that were convinced or cohersed into taking this vaccine. People really need to band together and push back against this.,-0.09999999999999999,negative
452,lEFYYpE_hds,A friend of mine went completely 100% paralyzed in response to the COVID vaccine and has been in rehab for over 2 months and can just now sit up on her own.  This is not the only case of this I've heard of either.,0.2333333333333333,positive
453,v-NEr3KCug8,the animation is hard not to praise,-0.2916666666666667,negative
454,v-NEr3KCug8,"""And yet ignorance is an enemy, even to its owner""",0.0,neutral
455,v-NEr3KCug8,I watch Ted Ed videos not just for the knowledge but for the animation. Kudos to the people behind their videos,-0.4,negative
456,v-NEr3KCug8,There's something about this narrator's voice; a gravity that makes the video and its message all the more compelling. I always enjoy hearing it 💖,0.4000000000000001,positive
457,v-NEr3KCug8,"“If I have seen further it is by standing on the shoulders of Giants.”
― Isaac Newton",0.0,neutral
458,v-NEr3KCug8,"Mitochondria is the powerhouse of the cell. Thank you, junior high Biology class!",0.2,positive
459,v-NEr3KCug8,The animation makes everything easier to understand.,0.0,neutral
460,IxCHv7T_mao,I forgot where they put the title on YouTube videos...which is wild because I don't think it's been on top since like 2012.,0.3,positive
461,IxCHv7T_mao,"Hank, you realise the people will demand you recreate your 15 hours in Target video?",0.0,neutral
462,IxCHv7T_mao,"i knew the ""yes"" was coming even before i clicked",0.0,neutral
463,IxCHv7T_mao,Thanks for clarifying that the vaccine testing regulations haven’t changes. That wasn't clear to me,0.15000000000000002,positive
464,IxCHv7T_mao,The old vlogbrothers references made me tear up....idk why or if I’m just emotional but gosh I love this community. Thank you nerdfighteria for changing my life.,0.19999999999999998,positive
465,IxCHv7T_mao,"Oh boy, I'd let Ruby Rod be my roommate for the low low cost of I'd pay his half of the rent.",-0.05555555555555555,negative
466,IxCHv7T_mao,Thanks for this. I’m doing a vaccine trial starting Monday.,0.1,positive
467,qVcP3cI64ow,I’m unvaccinated and will continue to thoroughly research and remain unvaccinated.,0.0,neutral
468,qVcP3cI64ow,My heart said no; my head said no. I said yes to my instinct and said no to the 'vaccine'. Happy and healthy.,0.65,positive
469,qVcP3cI64ow,These side effects are not rare. They are underreported.,-0.15,negative
470,qVcP3cI64ow,"100% safe from side effects, 99.98% safe from COVID death. I think I’ll stay unvaccinated. Let’s Go Brandon!",0.5625,positive
471,qVcP3cI64ow,Not a single one of us regrets not getting the jab…NOT ONE.,-0.03214285714285715,negative
472,qVcP3cI64ow,"People should go to jail for the rest of their lives for this. I’ve never seen a clearer instance of corruption, greed, and flat out evil than this",-0.375,negative
473,qVcP3cI64ow,So rare yet EVERYONE knows someone that's had problems with the jab. The fact that they aren't being documented and the truth is being hidden just further supports my decision,0.044444444444444446,positive
474,qVcP3cI64ow,"The pressure I endured from friends and some family members was unrelenting. But I knew deep down this was dangerous! I was prepared to walk away from every relationship and determined to stand my ground.
  Two of my friends developed aggressive cancers who were otherwise very healthy.
  One family member is suffering from heart issues. I fully expect to be at a lot of funerals in the near future.  But the best thing about Covid is it taught me  just how evil our own government is.  I will NEVER trust our government or the pharmaceutical industry, again! Rest assured I’m not the only one.",0.06313131313131314,positive
475,iyo2UNQcdpQ,"Australia 🇦🇺 lost 34k deaths in WW2  servicemen, 30k excess deaths in 2022, yet no one is talking about it. At my sports club, common mention of funerals to go to, but no one connects the dots.",-0.3,negative
476,iyo2UNQcdpQ,"The abuse I received from friends and family for refusing to take these vaccines.. The relationships broken forever.. Family members injured..
And I will still never regret my decision",-0.4,negative
477,iyo2UNQcdpQ,"My 23 y/o grand niece died in her sleep the night after getting the jab. It was required by the company she had just been hired by, which she was to start the following day. So sad and such a crime to humanity. At 71, I refuse the jab. Blessings to all",0.0,neutral
478,iyo2UNQcdpQ,"I lost my  only child at 49 three days ago. He was born with heart disease but after several surgeries, was healthy. He did not want the vaccine, but his steel mill employer told him he could lose his job. Tuesday evening he had sudden chest pain and was unable to breathe, and fell dead. Probably a blood clot caused by the vaccine. His wife and I did not want him to undergo an autopsy. I blame this wretched government for my son’s death. They took my everything away from me. May God pour his mighty vengeance upon them.",0.028571428571428574,positive
479,iyo2UNQcdpQ,"Too many ""peer-reviewed"" journals only require a Conflict of Interest statement from the authors, not the reviewers, editors, or publishers.  Because of this, my faith in getting the truth from these journals has been seriously compromised.  I'm SO glad that you're covering this paper!",0.19791666666666669,positive
480,iyo2UNQcdpQ,"Slam dunk indeed! Thank you John, I have followed you from the beginning and am very happy to see where you are now! Justice must come to those who perpetrated these evil crimes against humanity",0.0,neutral
481,iyo2UNQcdpQ,Many heart attacks gone up 8 fold in young people I'm glad I never let them jab me with that rubbish.The question people should ask themselves is do you 1000% trust our government if the answer is no then you should never let them put anything in your body.great work Dr keep up the good work,0.45,positive
482,fdGj6p2qDdk,"Congratulations on your true endeavors. I'm old enough to remember at a very early age the polio sugar cube to help fight the disease. At that time..we had no fear of an attempt in eradicating the polio virus, no politics involved.",0.145,positive
483,fdGj6p2qDdk,"Thank you for saving my mother's life! She was a very high risk person in terms of covid but with the vaccines now I'm not afraid. This is not a fake post, I am not a bad, I'm just a guy living in Switzerland who's glad that his mother is still alive.",0.2846666666666667,positive
484,fdGj6p2qDdk,This is so bizarre. Scripted and fake.,-0.04999999999999999,negative
485,fdGj6p2qDdk,"My mother had polio as a teenager, and had to learn to walk again.  She counted Dr. Salk and Dr. Sabin as national heroes for coming up with polio vaccines, saving countless lives and meaning that her kids wouldn't face the same torture she endured, and she wouldn't see her children suffer like she had.  Dr. Kariko and Dr. Weissman should be honored as national heroes, too.  They have saved countless lives, and could have saved more (like my cousin, who gasped out his last breath believing COVID was a hoax) if not for stupid political nonsense.",-0.04285714285714285,negative
486,fdGj6p2qDdk,We need more people like them and less people pretending to be important.,0.24444444444444446,positive
487,fdGj6p2qDdk,I am so happy to see  that Katalin Karikó and Drew Weissman were appropriately awarded last December!    I am among the millions of grateful Americans who never got covid-19 thanks to their work.,0.375,positive
488,fdGj6p2qDdk,"Great people, great story. Sadly, viruses mutate so the battle never ends.",0.3666666666666667,positive
489,fdGj6p2qDdk,"I ended up with mild symptomatic Covid (body aches, muscle weakness, sore throat, etc) but not hospitalized due to these vaccines...thank you for these vaccines. 🎉❤",0.10416666666666666,positive
490,fdGj6p2qDdk,We should celebrate scientists like this who actually make real contributions to mankind rather than sports heroes and celebrities.,0.1,positive
491,fdGj6p2qDdk,They also get credit for Myocarditis.,0.0,neutral
492,iMx7kmld9sk,"In the back of many minds is the thought ""I shouldn't have gotten those shots"".",0.25,positive
493,iMx7kmld9sk,"Thank God. Some will be spared.
I took first/only Pf jab and had a heart problem since 4 days later. Then lost my job for not getting the 2nd one. Wish I hadn't given into the pressure at work and just quit instead. Can't get my health back.First thing I did was move from Oregon to Idaho, where old fashioned values still exist. Love the governor and the people. Oregon govt was crazy, just like Washington governor defunding police, etc. So glad to be in a sane state.",0.08333333333333333,positive
494,iMx7kmld9sk,It's about time! This bogus technology should never have been introduced to humans.,0.0,neutral
495,iMx7kmld9sk,Thank Heavens!! About time SOMEONE speaks up!!,0.0,neutral
496,iMx7kmld9sk,"YES. YES. YES. YES. YES. YES.
JUSTICE.",0.0,neutral
497,iMx7kmld9sk,"Why has this only had 1K views?
This should be blasted all over the MSM.
Nice to see it's not just Florida taking a long awaited stance.
Keep going.",-0.0125,negative
498,iMx7kmld9sk,This is great,0.8,positive
499,iMx7kmld9sk,This is fantastic!!,0.625,positive
500,iMx7kmld9sk,The proposed law doesn’t go far enough. Anyone administering this poison should be charged with a felony.,0.05,positive
501,iMx7kmld9sk,🙌👏👏👏,0.0,neutral
502,oMXGGmBfkf8,I got pfizer biontech shot today i can already start speaking german.,0.0,neutral
503,oMXGGmBfkf8,"Hey there, nice video, detailed and understandable. When the antigen is displayed on our own cells where it is recognized by the immune system 0:54 I would like to know what will happens as the immune system will start fighting our own cells with this new antigen display on its surface. It might be that the antigen are just release outside the cell, not causing the LT to attack the cells but only the antigen ?
And also if you have time, how does the vaccine target specific cells and will not spread in your body to integrate mRNA in cells like neurons. Thanks :)",0.30363636363636365,positive
504,oMXGGmBfkf8,Where can we see the list of ingredients (active and inactive) utilized to create the vaccine ?,-0.13333333333333333,negative
505,oMXGGmBfkf8,So how does the message sequence stop the spike protein from repeating process multiple times and what is the estimated time sequence remains in manufacturing mode?,0.0,neutral
506,oMXGGmBfkf8,What about the part that it causes myocarditis,0.0,neutral
507,oMXGGmBfkf8,Would people with histamine intolerance have strong reactions to mRNA vaccines?,0.4333333333333333,positive
508,M-7nUxImA18,That's scary. The little kids lined up for their shots. Yet mom and dad couldn't get him to clean up their room. It's amazing the government holds more power than mom and dad nowadays with children,0.15583333333333335,positive
509,M-7nUxImA18,"5 likes vs 116 dislikes, and you wonder why they want to disable the dislike counter.",0.0,neutral
510,M-7nUxImA18,It's a big day because your fate in eternity is determined because of what you're doing to the little children,-0.09375,negative
511,M-7nUxImA18,It seems like corporate programming get s more pathetic each day.  Wow.  That was obviously staged.,-0.08,negative
512,M-7nUxImA18,"It’s scary at first but once it’s over it just feels like a little prick,  but i feel bad for anyone with a fear of needles who needs to go through this",-0.28437499999999993,negative
513,M-7nUxImA18,"👎

( what we need to do once YouTube removes the 👎)",0.0,neutral
514,M-7nUxImA18,The parents who did this to their kids are absolutely vile! Horribly evil!,-0.375,negative
515,M-7nUxImA18,"These are monsters that live among us, the ones who were just following orders.",0.06818181818181818,positive
516,bjOIPZFepyo,So glad   You came forward to tell the truth . Please keep it up . Help humanity .,0.5,positive
517,bjOIPZFepyo,Thank god childrens are safe,0.5,positive
518,bjOIPZFepyo,"న్యూస్ అంటే ఇలా ఉండాలి. తక్కువ టైంలో ఎక్కువ విషయాలను చెప్పడం, అనవసరపు BGM వేసి వీడియోలను మాత్రమే ప్లే చేసి టైం వేస్ట్ చేయకుండా మంచి కంటెంట్ తో ఉంది.",0.0,neutral
519,bjOIPZFepyo,"The reason why my 17 -year -old son is going to recover due to this injection of my Laudala Corona 
 Our relatives have created and killed some people who have died",-0.075,negative
520,bjOIPZFepyo,"There are a lot of side effects. Many people have a lot of nerve infections, swelling of the legs, becoming baked, or fat. It would be very nice if the original vaccine was not arrived.",0.52625,positive
521,bjOIPZFepyo,Arrest the government officers for not checking side effects,-0.05,negative
522,bjOIPZFepyo,"కోవిడ్ కి ఒక విచిత్రమైన లక్షణం ఉంది. అదేమంటే టెస్ట్ చేయించుకుంటే నే వస్తుంది, లేకుంటే చచ్చినా రాదు అని. ఇదే అందరూ తెలుసు కోవలసిన కఠోర సత్యం 😂😢",0.0,neutral
523,bjOIPZFepyo,Nenu aa Siva ayya medha ne baram వేసాను.ఆయన ఇచ్చిన జీవితం.ఆయన ఎప్పుడూ పిలిస్తే అప్పుడు వెళ్ళిపోవడమే..అందుకే టీకాలు వేయించుకొలేదు నేను.,0.0,neutral
