,video_id,comment,comment_cleaned
319,sH_YoV-NA6s,Love Philippines 🇵🇭 from India🇮🇳❤️.,love philippines 🇵🇭 from india🇮🇳❤️.
320,sH_YoV-NA6s,"Please everyone be safe. 
Philippines 🇵🇭 x Brasil 🇧🇷 
Philippines always be in my ❤️","please everyone be safe. 
philippines 🇵🇭 x brasil 🇧🇷 
philippines always be in my ❤️"
321,sH_YoV-NA6s,"Mabuhay teachers for doing extra work for the indigenous kids outta there!! .. I will pray for the safety of both kids and teachers 🙏😇

Salute from Cebu! 🇵🇭","mabuhay teachers for doing extra work for the indigenous kids outta there!! .. i will pray for the safety of both kids and teachers 🙏😇

salute from cebu! 🇵🇭"
322,sH_YoV-NA6s,"WION is actually doing very good reporting on every topic from economy to education , from geopolitics to dissasters ...","wion is actually doing very good reporting on every topic from economy to education , from geopolitics to dissasters ..."
323,sH_YoV-NA6s,Love India 🇮🇳 from 🇵🇭!!!,love india 🇮🇳 from 🇵🇭!!!
324,sH_YoV-NA6s,Mahal Kita Philippines from India,mahal kita philippines from india
325,NY6eXjIQr-Y,What the,what th
326,zhBdbLj5y6A,It’s kinda weird realizing that North Korea is the literally the safest country in this moment,it’s kinda weird realizing that north korea is the literally the safest country in this mo
327,zhBdbLj5y6A,"Good luck..Edited by Susan Sadoughi, MD, and André Sofair, MD, MPH

The director of China's National Health Commission said on Sunday that the incubation period for the novel coronavirus (2019-nCoV) is roughly 10–14 days — and the virus can be transmitted during that time, before symptoms appear. A U.S. infectious diseases expert said this means ""the infection is much more contagious than we originally thought,"" the New York Times reports.","good luck..edited by susan sadoughi, md, and andré sofair, md, mph

the director of china's national health commission said on sunday that the incubation period for the novel coronavirus (2019-ncov) is roughly 10–14 days — and the virus can be transmitted during that time, before symptoms appear. a u.s. infectious diseases expert said this means ""the infection is much more contagious than we originally thought,"" the new york times reports."
328,zhBdbLj5y6A,It’s in India....game over,it’s in india....game ov
329,zhBdbLj5y6A,As a Pakistani i want my country and all other countries who aren't infected yet remain safe and those who are sadly infected will overcome this problem soon,as a pakistani i want my country and all other countries who aren't infected yet remain safe and those who are sadly infected will overcome this problem soon
330,zhBdbLj5y6A,May this be a lesson to china STOP EATING EVERYTHING THAT LIVES,may this be a lesson to china stop eating everything that l
331,zhBdbLj5y6A,The worst ....,the worst ....
332,zhBdbLj5y6A,"Wow, impressive for Indonesia.. hopefully Indonesia can overcome and protect its people safely..","wow, impressive for indonesia.. hopefully indonesia can overcome and protect its people safely.."
333,zhBdbLj5y6A,"India joined the Group
Philippines joined the Group

The recruitment is still ongoing.","india joined the group
philippines joined the group

the recruitment is still ongoing."
334,zhBdbLj5y6A,GUYS WE SHOULD BE CREATIVE ON HOW TO PROTECT OUR SELVES.. LIKE INSTEAD OF USING MASK USE MORE MANMADE CREATED BY YOU.. BUT BE SURE IT SAFE ENOUGH AND CLEAN,guys we should be creative on how to protect our selves.. like instead of using mask use more manmade created by you.. but be sure it safe enough and clean
335,zhBdbLj5y6A,Stop all international flights... period.,stop all international flights... period.
336,3ZXR2eARmuQ,"Filipinos have gone through a lot and they will overcome this too, All the best Philippines","filipinos have gone through a lot and they will overcome this too, all the best philippin"
337,3ZXR2eARmuQ,"""Health is wealth""  That's main priority of the the Philippine Government  right now..Good job Philippines,🇵🇭🇵🇭😊","""health is wealth""  that's main priority of the the philippine government  right now..good job philippines,🇵🇭🇵🇭😊"
338,3ZXR2eARmuQ,Its okay to Close the Stock Market/Businesses than to sacrifice the Life of our People.... God Bless to the Philippines and to our President 🙏 better to be safe,its okay to close the stock market/businesses than to sacrifice the life of our people.... god bless to the philippines and to our president 🙏 better to be saf
339,3ZXR2eARmuQ,We understood the situation now and actually I'm proud of our government for doing so. The welfare and safety of every Filipinos are more important than anything else❤🇵🇭,we understood the situation now and actually i'm proud of our government for doing so. the welfare and safety of every filipinos are more important than anything else❤🇵🇭
340,3ZXR2eARmuQ,"The government is doing great in closing all business, life matters than money.","the government is doing great in closing all business, life matters than money."
341,3ZXR2eARmuQ,Now Philippines is on challenge on “Who is the best town Mayor Challenge”.,now philippines is on challenge on “who is the best town mayor challenge”.
342,3ZXR2eARmuQ,"This shows the the govt of the Philippines has genuine care for its people's welfare, unlike other countries who prioritizes economy over the welfare of its citizen. The best move for a country that knows where to position it self in a certain calamity like this.","this shows the the govt of the philippines has genuine care for its people's welfare, unlike other countries who prioritizes economy over the welfare of its citizen. the best move for a country that knows where to position it self in a certain calamity like this."
343,3ZXR2eARmuQ,Better to act now than later than regret it when it's uncontrollable 😉,better to act now than later than regret it when it's uncontrollable 😉
344,3ZXR2eARmuQ,Humanity is much more important than corrupted money in circulation. Salute Duterte for that.,humanity is much more important than corrupted money in circulation. salute duterte for that.
345,3ZXR2eARmuQ,"Filipinos have gone through a lot and they will overcome this too, All the best Philippines","filipinos have gone through a lot and they will overcome this too, all the best philippin"
346,3ZXR2eARmuQ,"""Health is wealth""  That's main priority of the the Philippine Government  right now..Good job Philippines,🇵🇭🇵🇭😊","""health is wealth""  that's main priority of the the philippine government  right now..good job philippines,🇵🇭🇵🇭😊"
347,3ZXR2eARmuQ,Its okay to Close the Stock Market/Businesses than to sacrifice the Life of our People.... God Bless to the Philippines and to our President 🙏 better to be safe,its okay to close the stock market/businesses than to sacrifice the life of our people.... god bless to the philippines and to our president 🙏 better to be saf
348,3ZXR2eARmuQ,We understood the situation now and actually I'm proud of our government for doing so. The welfare and safety of every Filipinos are more important than anything else❤🇵🇭,we understood the situation now and actually i'm proud of our government for doing so. the welfare and safety of every filipinos are more important than anything else❤🇵🇭
349,3ZXR2eARmuQ,"The government is doing great in closing all business, life matters than money.","the government is doing great in closing all business, life matters than money."
350,3ZXR2eARmuQ,Now Philippines is on challenge on “Who is the best town Mayor Challenge”.,now philippines is on challenge on “who is the best town mayor challenge”.
351,3ZXR2eARmuQ,"This shows the the govt of the Philippines has genuine care for its people's welfare, unlike other countries who prioritizes economy over the welfare of its citizen. The best move for a country that knows where to position it self in a certain calamity like this.","this shows the the govt of the philippines has genuine care for its people's welfare, unlike other countries who prioritizes economy over the welfare of its citizen. the best move for a country that knows where to position it self in a certain calamity like this."
352,3ZXR2eARmuQ,Better to act now than later than regret it when it's uncontrollable 😉,better to act now than later than regret it when it's uncontrollable 😉
353,3ZXR2eARmuQ,Humanity is much more important than corrupted money in circulation. Salute Duterte for that.,humanity is much more important than corrupted money in circulation. salute duterte for that.
354,HLYSlKY6Ww4,thanks for everything you've done cheers to the frontliners fighting this huge battle,thanks for everything you've done cheers to the frontliners fighting this huge battl
355,HLYSlKY6Ww4,"Your diligence and perseverance would always come to great success, sending you my biggest love and support to our front liners. You're heroes that should be honored with remarks about taking care of everyone.","your diligence and perseverance would always come to great success, sending you my biggest love and support to our front liners. you're heroes that should be honored with remarks about taking care of everyone."
356,HLYSlKY6Ww4,THANK YOU FOR ALL THE FRONTLINERS !!! I LOVE YOU ALL !!! GODBLESS,thank you for all the frontliners !!! i love you all !!! godbless
357,HLYSlKY6Ww4,"Salute to all frontliners risking their lives to fulfill their duty and to serve people. 
Respect and prayers to all frontliners  💗","salute to all frontliners risking their lives to fulfill their duty and to serve people. 
respect and prayers to all frontliners  💗"
358,HLYSlKY6Ww4,To all our front liners thank you and may God bless you always🙏,to all our front liners thank you and may god bless you always🙏
359,HLYSlKY6Ww4,My salute to all Frontline workers. You're the Heroes.!,my salute to all frontline workers. you're the heroes.!
360,HLYSlKY6Ww4,Hi guys thank you Po frontliner nurse salamat  Po,hi guys thank you po frontliner nurse salamat  po
361,57wz3HuIVLA,I'm from india and staying in phillipines from past 4 years  and I really appreciate them in all aspects and president who is doing much more than others to protect people 🙏🙏🙌🙌,i'm from india and staying in phillipines from past 4 years  and i really appreciate them in all aspects and president who is doing much more than others to protect people 🙏🙏🙌🙌
362,57wz3HuIVLA,Stay strong Manila.   Prayers from India,stay strong manila.   prayers from india
363,57wz3HuIVLA,"Considering the population of the Philippines, i think its safer here than most of other nation hit by covid. And people here help each other.","considering the population of the philippines, i think its safer here than most of other nation hit by covid. and people here help each other."
364,57wz3HuIVLA,This is not the strictest lockdown since a lot of people can still go out.,this is not the strictest lockdown since a lot of people can still go out.
365,57wz3HuIVLA,You are not accurate in reporting. Active cases is not million and correct your report. The guy is over acting.,you are not accurate in reporting. active cases is not million and correct your report. the guy is over acting.
366,57wz3HuIVLA,You interviewed the wrong person. You shouldn't ask a journalist regarding covid data.,you interviewed the wrong person. you shouldn't ask a journalist regarding covid data.
367,57wz3HuIVLA,"JC PhP4000 is about USD80. And I think the vaccine rollout is quite efficient comparing it to other countries. 12M people have already been vaccinated, it's like jabbing a small country.","jc php4000 is about usd80. and i think the vaccine rollout is quite efficient comparing it to other countries. 12m people have already been vaccinated, it's like jabbing a small country."
368,57wz3HuIVLA,"The person you interviewed was not giving an accurate story as it pertained to the vaccination rollout. The slow rollout is due to vaccine scarcity in the global supply (note that the country does not have any vaccine production, so all its vaccine supply is imported), and not on the lack of manpower or resource to open new vaccination centers, as indicated by your resource person. The huge droves of people that gathered to get vaccinated was observed only in some areas of the country where the local governments allowed people to show up without pre-registering, and that resulted in chaos.","the person you interviewed was not giving an accurate story as it pertained to the vaccination rollout. the slow rollout is due to vaccine scarcity in the global supply (note that the country does not have any vaccine production, so all its vaccine supply is imported), and not on the lack of manpower or resource to open new vaccination centers, as indicated by your resource person. the huge droves of people that gathered to get vaccinated was observed only in some areas of the country where the local governments allowed people to show up without pre-registering, and that resulted in chaos."
369,57wz3HuIVLA,"we pray for philipines, love from your cousin indonesia","we pray for philipines, love from your cousin indonesia"
370,kn6DKdInYXk,Module brought me here Like if You Also!!!,module brought me here like if you also!!!
371,kn6DKdInYXk,CNA's correspondent in the Philippines Cherry Regalado has got to be the worst CNA corresondent. Seriously. CNA should replace her.,cna's correspondent in the philippines cherry regalado has got to be the worst cna corresondent. seriously. cna should replace her.
372,kn6DKdInYXk,Module also brought me here can I ask what is the source of information of this video?,module also brought me here can i ask what is the source of information of this video?
373,kn6DKdInYXk,God bless philippines and ASEAN,god bless philippines and asean
374,kn6DKdInYXk,god bless asean country,god bless asean countri
375,kn6DKdInYXk,What the hell is that lady saying,what the hell is that lady say
376,kn6DKdInYXk,UNSAY ANSWER ENGLISHHH GRADE 10 ONLYYY,unsay answer englishhh grade 10 onlyyi
377,kn6DKdInYXk,"The effect of enhanced community quaratine will be seen mid april or may, its still early to make conclusion. The situation is already bad. Family of rumored infected is being discriminated in the society, tons of problems in the issue of relief goods, people are afraid because they know they can die before even get tested, healthworkers are at risk and getting sick, urban places might drop in supply while rural places have over supply yet balancing it will pose a risk to the spread of infection. As the number of infected case rises and more people die it is better to extend ecq until may. People cant afford getting infected even if they are rich and thats the new mindset. Why not make news regarding countries that are panic buying ventilators.","the effect of enhanced community quaratine will be seen mid april or may, its still early to make conclusion. the situation is already bad. family of rumored infected is being discriminated in the society, tons of problems in the issue of relief goods, people are afraid because they know they can die before even get tested, healthworkers are at risk and getting sick, urban places might drop in supply while rural places have over supply yet balancing it will pose a risk to the spread of infection. as the number of infected case rises and more people die it is better to extend ecq until may. people cant afford getting infected even if they are rich and thats the new mindset. why not make news regarding countries that are panic buying ventilators."
378,kn6DKdInYXk,This CNN correspondent is the worst I’ve ever seen. Her English is nauseating!!,this cnn correspondent is the worst i’ve ever seen. her english is nauseating!!
379,lbK7UjoLr8o,They are heroes .... they deserve more than that,they are heroes .... they deserve more than that
380,lbK7UjoLr8o,Typical they want more money,typical they want more money
381,lczwrm68u6I,Thanks for watching everyone. Tell us what you think in the comments below.,thanks for watching everyone. tell us what you think in the comments below.
382,lczwrm68u6I,The best nurses I’ve ever seen were all Filipinas. Absolutely lovely people.,the best nurses i’ve ever seen were all filipinas. absolutely lovely people.
383,lczwrm68u6I,I wish my Filipino brothers and sisters good health and the best of luck. As an international student I socialised with plenty of Filipinos and they are GREAT people. Genuine love from Pakistan. ❤🇵🇰🇵🇭👋🏼,i wish my filipino brothers and sisters good health and the best of luck. as an international student i socialised with plenty of filipinos and they are great people. genuine love from pakistan. ❤🇵🇰🇵🇭👋🏼
384,lczwrm68u6I,Stay stronger our beloved Filipino brothers and sisters. We Indonesia people always stand by you. God bless you all. ❤️❤️❤️,stay stronger our beloved filipino brothers and sisters. we indonesia people always stand by you. god bless you all. ❤️❤️❤️
385,lczwrm68u6I,"Just exactly who gets adequately paid in the Philippines??? Dynastic politicians perhaps.  And there is NO safety net for workers in this situation, in fact very little workers rights in general at all.","just exactly who gets adequately paid in the philippines??? dynastic politicians perhaps.  and there is no safety net for workers in this situation, in fact very little workers rights in general at all."
386,lczwrm68u6I,"Stay strong Philippines.
Support from Tunisia","stay strong philippines.
support from tunisia"
387,lczwrm68u6I,WE LOVE PEOPLE IN PHILIPPINES STAY AND STRONG,we love people in philippines stay and strong
388,lczwrm68u6I,My favorite country Philipines...iam sure you will win this battle soon..i pray for it🙏🙏 from Nepal 🇳🇵,my favorite country philipines...iam sure you will win this battle soon..i pray for it🙏🙏 from nepal 🇳🇵
389,lczwrm68u6I,Stay strong Philippines... Love from India,stay strong philippines... love from india
390,FJEMcVK0MWI,Great you put this together Erwan!  Stay healthy bro.,great you put this together erwan!  stay healthy bro.
391,FJEMcVK0MWI,Brilliant video man. Super clear and concise. Hoping all the best!,brilliant video man. super clear and concise. hoping all the best!
392,FJEMcVK0MWI,"The way Erwan does his narrative is what sets him apart from all the rest here in YouTube. As always, A++ for effort ❤️","the way erwan does his narrative is what sets him apart from all the rest here in youtube. as always, a++ for effort ❤️"
393,FJEMcVK0MWI,It's good to see an influencer utilizing their platform the right way. Thank you for trying to educate your audience🥰❤,it's good to see an influencer utilizing their platform the right way. thank you for trying to educate your audience🥰❤
394,FJEMcVK0MWI,This is how vlogger should use their platform. A voice to educate and disseminate awareness...,this is how vlogger should use their platform. a voice to educate and disseminate awareness...
395,FJEMcVK0MWI,Erwan is smart. Erwan is one of the real influencer. Thank you Erwan for this video! Keep safe with your family 👪,erwan is smart. erwan is one of the real influencer. thank you erwan for this video! keep safe with your family 👪
396,j3E3NF9nk44,"God is good . more cases please . keep it up filipinos , its been 1 year and still not following protocols","god is good . more cases please . keep it up filipinos , its been 1 year and still not following protocol"
397,j3E3NF9nk44,If you look outside kasi parang walang pandemic. Theres hardly any social distancing.,if you look outside kasi parang walang pandemic. theres hardly any social distancing.
398,j3E3NF9nk44,"NAUNAHAN NA TAYO NG NEW VARIANT
KA BAGALAN NG MGA OPISYAL LALO NA YUNG DOH RECYCLED OFFICIAL...NA ITINALAGA PAMBAYAD UTANG...NA LOOB...KAPAL MUKS.","naunahan na tayo ng new variant
ka bagalan ng mga opisyal lalo na yung doh recycled official...na itinalaga pambayad utang...na loob...kapal muks."
399,j3E3NF9nk44,"Went to a  QC mall today to buy some grocery items and an additional fan dahil umiinit na ang panahon. But it's very surprising na ung mga escalators halos puno na ng tao, di na nasusunod ang marks. Yung appliance center as in punong puno ng tao since ung ibang bumibili bitbit ang buong family ata. Wala na ata talaga pake ang Pinoy sa risk ng covid. Umaasa lang sa government na gumawa ng solution di naman nakikipag participate.","went to a  qc mall today to buy some grocery items and an additional fan dahil umiinit na ang panahon. but it's very surprising na ung mga escalators halos puno na ng tao, di na nasusunod ang marks. yung appliance center as in punong puno ng tao since ung ibang bumibili bitbit ang buong family ata. wala na ata talaga pake ang pinoy sa risk ng covid. umaasa lang sa government na gumawa ng solution di naman nakikipag participate."
400,j3E3NF9nk44,"Nandyan  na kasi yong vaccine, kaya tinudo na nila. wala na silang ma declaer na positive kapag na turokan na lahat.","nandyan  na kasi yong vaccine, kaya tinudo na nila. wala na silang ma declaer na positive kapag na turokan na lahat."
401,j3E3NF9nk44,"Parang di na nga ito kpani paniwala, imagine kung kelan sumusulong na ang vaccination e biglang taas nmn ang cases, or bk palabas lng ito para mpilitan mgpabakuna ang mga tao, kc mrmi tlgAng ayaw mgpabakuna","parang di na nga ito kpani paniwala, imagine kung kelan sumusulong na ang vaccination e biglang taas nmn ang cases, or bk palabas lng ito para mpilitan mgpabakuna ang mga tao, kc mrmi tlgang ayaw mgpabakuna"
402,j3E3NF9nk44,Ano b yan,ano b yan
403,dj5ov38ihZI,Preocupante,preocupant
404,dj5ov38ihZI,Omaigot...😰,omaigot...😰
405,dj5ov38ihZI,FINALLY.......I HOPE THE END IS NEAR!!!!!!!!,finally.......i hope the end is near!!!!!!!!
406,dj5ov38ihZI,Name. Ramzan bhatti is my dad i Love u. RR. RB.   .   .R.   . ok nice yes sir good work.,name. ramzan bhatti is my dad i love u. rr. rb.   .   .r.   . ok nice yes sir good work.
407,Ji47WRv2tQE,May their souls and families find peace.,may their souls and families find peace.
408,Ji47WRv2tQE,"This pandemic is so heart breaking, my uncle just died 1 day ago due to covid. Prior his death he complained of difficulty in breathing and he has no appetite. He was just cremated yesterday.😔 I pray for all the souls we have lost. May they rest in peace.","this pandemic is so heart breaking, my uncle just died 1 day ago due to covid. prior his death he complained of difficulty in breathing and he has no appetite. he was just cremated yesterday.😔 i pray for all the souls we have lost. may they rest in peace."
409,Ji47WRv2tQE,I’m from india. My dad lived in phillipines from last 38years. He passed away yesterday due to covid.he died alone and we couldn’t even see him for the last time. This is going to haunt me for rest of my life 😭,i’m from india. my dad lived in phillipines from last 38years. he passed away yesterday due to covid.he died alone and we couldn’t even see him for the last time. this is going to haunt me for rest of my life 😭
410,Ji47WRv2tQE,"Huhuhu i miss my tatay so much, hindi man lang namin xa nakita at nayakap😥😥😥😭😭😭😭😭😭","huhuhu i miss my tatay so much, hindi man lang namin xa nakita at nayakap😥😥😥😭😭😭😭😭😭"
411,Ji47WRv2tQE,"from dust to dust , ashes to ashes....ultimate ending that awaits us all...Enjoy the moment as if it was your last....","from dust to dust , ashes to ashes....ultimate ending that awaits us all...enjoy the moment as if it was your last...."
412,Ji47WRv2tQE,May they all rest in peace,may they all rest in peac
413,Ji47WRv2tQE,"imagine having fun with your loved one just a few days ago, then now ur holding their ashes. its so sad that ppl who die because of covid dont get to have their proper burials :(","imagine having fun with your loved one just a few days ago, then now ur holding their ashes. its so sad that ppl who die because of covid dont get to have their proper burials :("
414,Ji47WRv2tQE,Sana matapos na ang lumalaganap na sakit ngayon...Nakaka awa ung mga taong gusto pa mabuhay ng matagal...Tas susunugin nalang ng ganon ganon lang na parang kahapon lang nag kuta tas ngayon wala na.....Kaya guys lagi kayong mag iingat...Maiksi lang ang buhay natin na sana sumunod nalang tayo para hindi pa lalo dumami ang biktima ng Covid19...Condolence❤,sana matapos na ang lumalaganap na sakit ngayon...nakaka awa ung mga taong gusto pa mabuhay ng matagal...tas susunugin nalang ng ganon ganon lang na parang kahapon lang nag kuta tas ngayon wala na.....kaya guys lagi kayong mag iingat...maiksi lang ang buhay natin na sana sumunod nalang tayo para hindi pa lalo dumami ang biktima ng covid19...condolence❤
415,Ji47WRv2tQE,"Um ser humano que teve história , passou por tanta coisa e no final , viramos pó","um ser humano que teve história , passou por tanta coisa e no final , viramos pó"
416,Ji47WRv2tQE,The educated way to deal with dead bodies.,the educated way to deal with dead bodies.
417,ibWFsmcnefk,Great prediction from a economist. Inflation rate right now is beyond repair,great prediction from a economist. inflation rate right now is beyond repair
418,ibWFsmcnefk,Honestly I don't think Covid is gonna be 100% over for a few years with how things are going,honestly i don't think covid is gonna be 100% over for a few years with how things are go
419,ibWFsmcnefk,The Philippines central bank has always been very safe in the way they set up and takes measures,the philippines central bank has always been very safe in the way they set up and takes measur
420,ibWFsmcnefk,Why is it ok to keep drug prices high if there is inflation?  Because it has nothing to do with inflation.  It has to do with top 1% sending out lobbyists to make sure they don’t pay more taxes.  They must be sending lobbyists to news channels too.,why is it ok to keep drug prices high if there is inflation?  because it has nothing to do with inflation.  it has to do with top 1% sending out lobbyists to make sure they don’t pay more taxes.  they must be sending lobbyists to news channels too.
421,ibWFsmcnefk,Why are even England's banks not rising interest rates? They are rock bottom and they even make it seem like such a bad thing to raise them to a level which is still so low historically.,why are even england's banks not rising interest rates? they are rock bottom and they even make it seem like such a bad thing to raise them to a level which is still so low historically.
422,ibWFsmcnefk,"I think inflation is worse in 1st world countries bec, in this holiday season, many want to spend but the goods are scarce due to supply chain issues. In 3rd world, spending is  not as much but inflation is more mangeable.","i think inflation is worse in 1st world countries bec, in this holiday season, many want to spend but the goods are scarce due to supply chain issues. in 3rd world, spending is  not as much but inflation is more mangeable."
423,ibWFsmcnefk,"Yes may be a young population, but ten million of them are overseas working abroad, mass exports of labourers.","yes may be a young population, but ten million of them are overseas working abroad, mass exports of labourers."
424,ibWFsmcnefk,"Someone once wrote ""I think we should keep using a failed system with resource mismanagement as its key component until we have a few incredibly rich deities and 99.9% of people live in absolute poverty..."", it was me, a few moments ago, and yet it was filtered...","someone once wrote ""i think we should keep using a failed system with resource mismanagement as its key component until we have a few incredibly rich deities and 99.9% of people live in absolute poverty..."", it was me, a few moments ago, and yet it was filtered..."
425,ibWFsmcnefk,philliphins people very nice love from india,philliphins people very nice love from india
426,e0fN7HxkIUc,"Singaporeans needs to realize that we have a very huge population, Democratic system of gov't, Free Press, limited budget, dogmatic belief, prone to natural disasters, ongoing communist/Islamic insurgencies, Drug problem, no mandatory conscription/military training for the young and high level of poverty rate. So connect the dots 😔","singaporeans needs to realize that we have a very huge population, democratic system of gov't, free press, limited budget, dogmatic belief, prone to natural disasters, ongoing communist/islamic insurgencies, drug problem, no mandatory conscription/military training for the young and high level of poverty rate. so connect the dots 😔"
427,e0fN7HxkIUc,Thank you for sharing 😷,thank you for sharing 😷
428,e0fN7HxkIUc,"Social distancing isn’t implemented well, this won’t be good.","social distancing isn’t implemented well, this won’t be good."
429,e0fN7HxkIUc,the result of obsolete public transportation. Past 6 administrations are to be blamed but current situation is blamed on Duterte's government.,the result of obsolete public transportation. past 6 administrations are to be blamed but current situation is blamed on duterte's government.
430,e0fN7HxkIUc,Hopefully those horrible noisy polluting jeepneys will be replaced with better transport vehicles soon.,hopefully those horrible noisy polluting jeepneys will be replaced with better transport vehicles soon.
431,e0fN7HxkIUc,You looks like vlogger not a reporter,you looks like vlogger not a report
432,e0fN7HxkIUc,Where there's press freedom there's always going to be criticism... Unlike in SG...,where there's press freedom there's always going to be criticism... unlike in sg...
433,e0fN7HxkIUc,Always annoyed with this reporter GOD cna please replace this ate!,always annoyed with this reporter god cna please replace this ate!
434,e0fN7HxkIUc,This filipina reporter duh! 🤦🏻‍♀️ SMH.,this filipina reporter duh! 🤦🏻‍♀️ smh.
435,ZLT6L3PHz78,"*Claim of fact:* The Philippines reported 3,561 new COVID-19 cases on Thursday, August 6, inching the total tally closer to 120,000 and causing the country to overtake Indonesia as the Southeast Asian nation with the most number of infections.

*Claim of Policy:* Prevailing quarantine restrictions will be implemented 'strictly and effectively'.

*Claim of Value:* The death toll has also increased, with the government reporting 28 new fatalities on Thursday.

Or 

Pooled testing initiative using the reverse-transciption polymerase chain reaction or RT-PCR test for the coronavirus on August 5.

*Evidence:*
• The country’s total coronavirus cases are now at 119,460. On the same day, Indonesia reported 1,882 new cases, bringing its total to 118,753, according to the Jakarta Post.

[the others are in google]
• Metro Manila was again the source of most of the Philippines’ new cases, reporting 2,041 on Thursday.

•Over 42% or 50,473 of the country’s total cases are still active cases.","*claim of fact:* the philippines reported 3,561 new covid-19 cases on thursday, august 6, inching the total tally closer to 120,000 and causing the country to overtake indonesia as the southeast asian nation with the most number of infections.

*claim of policy:* prevailing quarantine restrictions will be implemented 'strictly and effectively'.

*claim of value:* the death toll has also increased, with the government reporting 28 new fatalities on thursday.

or 

pooled testing initiative using the reverse-transciption polymerase chain reaction or rt-pcr test for the coronavirus on august 5.

*evidence:*
• the country’s total coronavirus cases are now at 119,460. on the same day, indonesia reported 1,882 new cases, bringing its total to 118,753, according to the jakarta post.

[the others are in google]
• metro manila was again the source of most of the philippines’ new cases, reporting 2,041 on thursday.

•over 42% or 50,473 of the country’s total cases are still active cases."
436,ZLT6L3PHz78,module😭😭😭😭😭HAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAH,module😭😭😭😭😭hahahahahahahahahahahhahahahahahahahahahahah
437,ZLT6L3PHz78,Looks like I have some here too?!,looks like i have some here too?!
438,ZLT6L3PHz78,"""I was here"" - Not your grade 10 classmate","""i was here"" - not your grade 10 classm"
439,ZLT6L3PHz78,Module😌,module😌
440,ZLT6L3PHz78,anong answer patulong HAHAHAHAHAHA,anong answer patulong hahahahahaha
441,6DBFwIlT4fg,"Virus spreads to a country:
Country: How?
Airports: We have no idea.  The birds must have spread it.","virus spreads to a country:
country: how?
airports: we have no idea.  the birds must have spread it."
442,6DBFwIlT4fg,Are they forgetting it doesn't show symptoms for 2 weeks? Scanning for fever isnt going to contain it.,are they forgetting it doesn't show symptoms for 2 weeks? scanning for fever isnt going to contain it.
443,6DBFwIlT4fg,"""Spreads to India and the Philippines"" and then doesn't talk about the subject one, well done boys","""spreads to india and the philippines"" and then doesn't talk about the subject one, well done boy"
444,6DBFwIlT4fg,"Reporter : “People prefer staying home”

Random kid on a hover board :  ZOOM!
1:00","reporter : “people prefer staying home”

random kid on a hover board :  zoom!
1:00"
445,6DBFwIlT4fg,"No worries guys, she said it's fine. They took her temperature. That was a close one.","no worries guys, she said it's fine. they took her temperature. that was a close one."
446,6DBFwIlT4fg,"Why are planes still going out of China? Seriously, just stop EVERYTHING.","why are planes still going out of china? seriously, just stop everything."
447,6DBFwIlT4fg,This is a global health emergency,this is a global health emerg
448,6DBFwIlT4fg,"Goals for 2020:
1. Don’t get drafted 
2. Don’t get infected","goals for 2020:
1. don’t get drafted 
2. don’t get infect"
449,6DBFwIlT4fg,"Well,it was fun knowing you guys.","well,it was fun knowing you guys."
450,6DBFwIlT4fg,"World:  Don't travel to China.

 China: 



*_We'll Travel to you._*","world:  don't travel to china.

 china: 



*_we'll travel to you._*"
451,SLrKdYsNbSo,"*Ang hindi pag skip ng ads lang matulong namin sa inyo. Kami po ay small YT na mahirap lang,  nangungupahan lang kami. Asawa ko maliit lang sahod. Gusto namin makapag bigay inspirasyon sa katulad nmin mahihirap. Na kahit mahirap lang ang buhay dapat masaya at patuloy lng sa pangarap walang imposible sa Dios. Dahil po sa inyo naging inspirasyon namin kayo mga blogger. God bless sa atin lahat wag susuko laban lang tayo sa hamon ng buhay 💕*","*ang hindi pag skip ng ads lang matulong namin sa inyo. kami po ay small yt na mahirap lang,  nangungupahan lang kami. asawa ko maliit lang sahod. gusto namin makapag bigay inspirasyon sa katulad nmin mahihirap. na kahit mahirap lang ang buhay dapat masaya at patuloy lng sa pangarap walang imposible sa dios. dahil po sa inyo naging inspirasyon namin kayo mga blogger. god bless sa atin lahat wag susuko laban lang tayo sa hamon ng buhay 💕*"
452,SLrKdYsNbSo,ECQ needed,ecq need
453,SLrKdYsNbSo,maybe duterte should sell something else to china. aside from pagasa islands.,maybe duterte should sell something else to china. aside from pagasa islands.
454,SLrKdYsNbSo,⚠ ☣ C H I N A V I R U S ☣ ⚠,⚠ ☣ c h i n a v i r u s ☣ ⚠
455,SLrKdYsNbSo,This is getting boring and more like a hoax,this is getting boring and more like a hoax
456,T7c6GvrF82k,Oh my god. Come on. They're still human. 😢😢😢,oh my god. come on. they're still human. 😢😢😢
457,T7c6GvrF82k,"My heart is with the poor people in lesser developed countries that are fighting off this virus with lesser resources, 
❤️  from USA.","my heart is with the poor people in lesser developed countries that are fighting off this virus with lesser resources, 
❤️  from usa."
