,video_id,comment,polarity,sentiment
292,-qFcO_onBdA,Death toll can be lowered down by bringing them back to life,-0.07777777777777779,negative
293,-qFcO_onBdA,Oh no a kid,0.0,neutral
294,2T3yZ6lNRDg,"Hayat vax is made in the United Arab Emirates... This is exactly identical to China Sinopharm vaccine... Both using the old and traditional style in making vaccine( inactivated virus)... If you done your research, using this METHOD in making vaccine, this far is the SAFEST Vac. Compared to other involving generically engineered.",0.06499999999999999,positive
295,2T3yZ6lNRDg,I dont understand how the line up work of there sitting… if someone move do they switch chair??? Are the chair sanitize?,0.0,neutral
296,2T3yZ6lNRDg,God bless us all,0.0,neutral
297,2T3yZ6lNRDg,So it's just Sinopharm but using another label.,0.0,neutral
298,2T3yZ6lNRDg,vaccine donations = free test subjects,0.4,positive
299,2T3yZ6lNRDg,"Exactly the same in Canada, in gymnasium.",0.125,positive
300,2T3yZ6lNRDg,Thank you UAE.,0.0,neutral
301,2T3yZ6lNRDg,The people wants Ivermectin !!!,0.390625,positive
302,2T3yZ6lNRDg,0:23,0.0,neutral
303,2T3yZ6lNRDg,People just have Faith in THE MOST HIGH YAH!  no need for a vaccine,0.35,positive
304,fp9uRsmTWqg,Unemployment rate has never been under 20% in Philippines. Many Filipinos are under employed in temp jobs this is why so many Filipinos flee Philippines to work as OFW's. The best and brightest leave Philippines due to it's hopeless corrupt government.,0.275,positive
305,fp9uRsmTWqg,"The unemployment rate is much higher if you consider the very low income people who are always ignored. Anyone who has friends, family or associates in the Philippines knows the truth.",0.125,positive
306,fp9uRsmTWqg,That rate is muchhhhhh higher. Its getting worse,-0.07500000000000001,negative
307,fp9uRsmTWqg,"Filipino everywhere in the world
[before c19]",0.0,neutral
308,fp9uRsmTWqg,not just in the Philippines almost every country on earth has an unemployment problem,0.0,neutral
309,fp9uRsmTWqg,"And the vaccination rate in the Philippines is still low, when can they reopen their country. i feel bad for the people",-0.3499999999999999,negative
310,fp9uRsmTWqg,Conformity always leads to extreme poverty. Revolt creates liberty. See: The French Revolution.,-0.0625,negative
311,fp9uRsmTWqg,no child policy for those below poverty and one child policy for those below median income.,0.0,neutral
312,rS15PX2GVbE,"These 600,000 donated Sinovac is just the first batch. PH govt. purchased 25 million doses of Sinovac and another million will arrive this March from China. PH govt also purchased 17 mln Aztrazeneca but the delivery is delayed,  but about half a million doses initial batch will arrive this week through the Covax facility. PH will receive about 40 mln vaccines from the Covax facility.",0.02777777777777778,positive
313,rS15PX2GVbE,Pandemic situation once again turning grim in many countries,-0.25,negative
314,rS15PX2GVbE,God bless us all,0.0,neutral
315,rS15PX2GVbE,"In this year, i trusted Sinovac of china.",0.0,neutral
316,rS15PX2GVbE,SPLENDIDLY !!!,1.0,positive
317,rS15PX2GVbE,How to get the China vaccine,0.0,neutral
318,rS15PX2GVbE,"Look what happened    now  regarding vaccine rollout  Metro Manila, Cebu City , Davao City  lang naka focus  and  it seems that the priority list is not followed thats why the WHO officials  is giving  warning  that the supply of vaccine to the country might be compromise. What about other areas they have also frontliners and  health workers  like Bacolod , Iloilo, Cebu Province, Baguio, Cagayan de oro etc etc.",-0.125,negative
319,sH_YoV-NA6s,Love Philippines 🇵🇭 from India🇮🇳❤️.,0.5,positive
320,sH_YoV-NA6s,"Please everyone be safe. 
Philippines 🇵🇭 x Brasil 🇧🇷 
Philippines always be in my ❤️",0.5,positive
321,sH_YoV-NA6s,"Mabuhay teachers for doing extra work for the indigenous kids outta there!! .. I will pray for the safety of both kids and teachers 🙏😇

Salute from Cebu! 🇵🇭",0.0,neutral
322,sH_YoV-NA6s,"WION is actually doing very good reporting on every topic from economy to education , from geopolitics to dissasters ...",0.45499999999999996,positive
323,sH_YoV-NA6s,Love India 🇮🇳 from 🇵🇭!!!,0.9765625,positive
324,sH_YoV-NA6s,Mahal Kita Philippines from India,0.0,neutral
325,NY6eXjIQr-Y,What the,0.0,neutral
326,zhBdbLj5y6A,It’s kinda weird realizing that North Korea is the literally the safest country in this moment,-0.5,negative
327,zhBdbLj5y6A,"Good luck..Edited by Susan Sadoughi, MD, and André Sofair, MD, MPH

The director of China's National Health Commission said on Sunday that the incubation period for the novel coronavirus (2019-nCoV) is roughly 10–14 days — and the virus can be transmitted during that time, before symptoms appear. A U.S. infectious diseases expert said this means ""the infection is much more contagious than we originally thought,"" the New York Times reports.",0.32227272727272727,positive
328,zhBdbLj5y6A,It’s in India....game over,0.0,neutral
329,zhBdbLj5y6A,As a Pakistani i want my country and all other countries who aren't infected yet remain safe and those who are sadly infected will overcome this problem soon,-0.041666666666666664,negative
330,zhBdbLj5y6A,May this be a lesson to china STOP EATING EVERYTHING THAT LIVES,0.0,neutral
331,zhBdbLj5y6A,The worst ....,-1.0,negative
332,zhBdbLj5y6A,"Wow, impressive for Indonesia.. hopefully Indonesia can overcome and protect its people safely..",0.5333333333333333,positive
333,zhBdbLj5y6A,"India joined the Group
Philippines joined the Group

The recruitment is still ongoing.",0.0,neutral
334,zhBdbLj5y6A,GUYS WE SHOULD BE CREATIVE ON HOW TO PROTECT OUR SELVES.. LIKE INSTEAD OF USING MASK USE MORE MANMADE CREATED BY YOU.. BUT BE SURE IT SAFE ENOUGH AND CLEAN,0.39444444444444443,positive
335,zhBdbLj5y6A,Stop all international flights... period.,0.0,neutral
336,3ZXR2eARmuQ,"Filipinos have gone through a lot and they will overcome this too, All the best Philippines",1.0,positive
337,3ZXR2eARmuQ,"""Health is wealth""  That's main priority of the the Philippine Government  right now..Good job Philippines,🇵🇭🇵🇭😊",0.22619047619047616,positive
338,3ZXR2eARmuQ,Its okay to Close the Stock Market/Businesses than to sacrifice the Life of our People.... God Bless to the Philippines and to our President 🙏 better to be safe,0.5,positive
339,3ZXR2eARmuQ,We understood the situation now and actually I'm proud of our government for doing so. The welfare and safety of every Filipinos are more important than anything else❤🇵🇭,0.5666666666666668,positive
340,3ZXR2eARmuQ,"The government is doing great in closing all business, life matters than money.",0.8,positive
341,3ZXR2eARmuQ,Now Philippines is on challenge on “Who is the best town Mayor Challenge”.,1.0,positive
342,3ZXR2eARmuQ,"This shows the the govt of the Philippines has genuine care for its people's welfare, unlike other countries who prioritizes economy over the welfare of its citizen. The best move for a country that knows where to position it self in a certain calamity like this.",0.3723214285714285,positive
343,3ZXR2eARmuQ,Better to act now than later than regret it when it's uncontrollable 😉,0.25,positive
344,3ZXR2eARmuQ,Humanity is much more important than corrupted money in circulation. Salute Duterte for that.,0.45,positive
345,3ZXR2eARmuQ,"Filipinos have gone through a lot and they will overcome this too, All the best Philippines",1.0,positive
346,3ZXR2eARmuQ,"""Health is wealth""  That's main priority of the the Philippine Government  right now..Good job Philippines,🇵🇭🇵🇭😊",0.22619047619047616,positive
347,3ZXR2eARmuQ,Its okay to Close the Stock Market/Businesses than to sacrifice the Life of our People.... God Bless to the Philippines and to our President 🙏 better to be safe,0.5,positive
348,3ZXR2eARmuQ,We understood the situation now and actually I'm proud of our government for doing so. The welfare and safety of every Filipinos are more important than anything else❤🇵🇭,0.5666666666666668,positive
349,3ZXR2eARmuQ,"The government is doing great in closing all business, life matters than money.",0.8,positive
350,3ZXR2eARmuQ,Now Philippines is on challenge on “Who is the best town Mayor Challenge”.,1.0,positive
351,3ZXR2eARmuQ,"This shows the the govt of the Philippines has genuine care for its people's welfare, unlike other countries who prioritizes economy over the welfare of its citizen. The best move for a country that knows where to position it self in a certain calamity like this.",0.3723214285714285,positive
352,3ZXR2eARmuQ,Better to act now than later than regret it when it's uncontrollable 😉,0.25,positive
353,3ZXR2eARmuQ,Humanity is much more important than corrupted money in circulation. Salute Duterte for that.,0.45,positive
354,HLYSlKY6Ww4,thanks for everything you've done cheers to the frontliners fighting this huge battle,0.30000000000000004,positive
355,HLYSlKY6Ww4,"Your diligence and perseverance would always come to great success, sending you my biggest love and support to our front liners. You're heroes that should be honored with remarks about taking care of everyone.",0.5333333333333333,positive
356,HLYSlKY6Ww4,THANK YOU FOR ALL THE FRONTLINERS !!! I LOVE YOU ALL !!! GODBLESS,0.9765625,positive
357,HLYSlKY6Ww4,"Salute to all frontliners risking their lives to fulfill their duty and to serve people. 
Respect and prayers to all frontliners  💗",0.0,neutral
358,HLYSlKY6Ww4,To all our front liners thank you and may God bless you always🙏,0.0,neutral
359,HLYSlKY6Ww4,My salute to all Frontline workers. You're the Heroes.!,0.0,neutral
360,HLYSlKY6Ww4,Hi guys thank you Po frontliner nurse salamat  Po,0.0,neutral
361,57wz3HuIVLA,I'm from india and staying in phillipines from past 4 years  and I really appreciate them in all aspects and president who is doing much more than others to protect people 🙏🙏🙌🙌,0.15,positive
362,57wz3HuIVLA,Stay strong Manila.   Prayers from India,0.4333333333333333,positive
363,57wz3HuIVLA,"Considering the population of the Philippines, i think its safer here than most of other nation hit by covid. And people here help each other.",0.08333333333333333,positive
364,57wz3HuIVLA,This is not the strictest lockdown since a lot of people can still go out.,0.0,neutral
365,57wz3HuIVLA,You are not accurate in reporting. Active cases is not million and correct your report. The guy is over acting.,-0.11111111111111112,negative
366,57wz3HuIVLA,You interviewed the wrong person. You shouldn't ask a journalist regarding covid data.,-0.5,negative
367,57wz3HuIVLA,"JC PhP4000 is about USD80. And I think the vaccine rollout is quite efficient comparing it to other countries. 12M people have already been vaccinated, it's like jabbing a small country.",-0.1875,negative
368,57wz3HuIVLA,"The person you interviewed was not giving an accurate story as it pertained to the vaccination rollout. The slow rollout is due to vaccine scarcity in the global supply (note that the country does not have any vaccine production, so all its vaccine supply is imported), and not on the lack of manpower or resource to open new vaccination centers, as indicated by your resource person. The huge droves of people that gathered to get vaccinated was observed only in some areas of the country where the local governments allowed people to show up without pre-registering, and that resulted in chaos.",0.05681818181818183,positive
369,57wz3HuIVLA,"we pray for philipines, love from your cousin indonesia",0.5,positive
370,kn6DKdInYXk,Module brought me here Like if You Also!!!,0.0,neutral
371,kn6DKdInYXk,CNA's correspondent in the Philippines Cherry Regalado has got to be the worst CNA corresondent. Seriously. CNA should replace her.,-0.6666666666666666,negative
372,kn6DKdInYXk,Module also brought me here can I ask what is the source of information of this video?,0.0,neutral
373,kn6DKdInYXk,God bless philippines and ASEAN,0.0,neutral
374,kn6DKdInYXk,god bless asean country,0.0,neutral
375,kn6DKdInYXk,What the hell is that lady saying,0.0,neutral
376,kn6DKdInYXk,UNSAY ANSWER ENGLISHHH GRADE 10 ONLYYY,0.0,neutral
377,kn6DKdInYXk,"The effect of enhanced community quaratine will be seen mid april or may, its still early to make conclusion. The situation is already bad. Family of rumored infected is being discriminated in the society, tons of problems in the issue of relief goods, people are afraid because they know they can die before even get tested, healthworkers are at risk and getting sick, urban places might drop in supply while rural places have over supply yet balancing it will pose a risk to the spread of infection. As the number of infected case rises and more people die it is better to extend ecq until may. People cant afford getting infected even if they are rich and thats the new mindset. Why not make news regarding countries that are panic buying ventilators.",-0.03662927981109798,negative
378,kn6DKdInYXk,This CNN correspondent is the worst I’ve ever seen. Her English is nauseating!!,-0.5,negative
379,lbK7UjoLr8o,They are heroes .... they deserve more than that,0.5,positive
380,lbK7UjoLr8o,Typical they want more money,0.16666666666666669,positive
381,lczwrm68u6I,Thanks for watching everyone. Tell us what you think in the comments below.,0.2,positive
382,lczwrm68u6I,The best nurses I’ve ever seen were all Filipinas. Absolutely lovely people.,0.75,positive
383,lczwrm68u6I,I wish my Filipino brothers and sisters good health and the best of luck. As an international student I socialised with plenty of Filipinos and they are GREAT people. Genuine love from Pakistan. ❤🇵🇰🇵🇭👋🏼,0.5666666666666667,positive
384,lczwrm68u6I,Stay stronger our beloved Filipino brothers and sisters. We Indonesia people always stand by you. God bless you all. ❤️❤️❤️,0.7,positive
385,lczwrm68u6I,"Just exactly who gets adequately paid in the Philippines??? Dynastic politicians perhaps.  And there is NO safety net for workers in this situation, in fact very little workers rights in general at all.",0.07791666666666666,positive
386,lczwrm68u6I,"Stay strong Philippines.
Support from Tunisia",0.4333333333333333,positive
387,lczwrm68u6I,WE LOVE PEOPLE IN PHILIPPINES STAY AND STRONG,0.4666666666666667,positive
388,lczwrm68u6I,My favorite country Philipines...iam sure you will win this battle soon..i pray for it🙏🙏 from Nepal 🇳🇵,0.6,positive
389,lczwrm68u6I,Stay strong Philippines... Love from India,0.4666666666666667,positive
390,FJEMcVK0MWI,Great you put this together Erwan!  Stay healthy bro.,0.75,positive
391,FJEMcVK0MWI,Brilliant video man. Super clear and concise. Hoping all the best!,0.4866666666666667,positive
392,FJEMcVK0MWI,"The way Erwan does his narrative is what sets him apart from all the rest here in YouTube. As always, A++ for effort ❤️",0.0,neutral
393,FJEMcVK0MWI,It's good to see an influencer utilizing their platform the right way. Thank you for trying to educate your audience🥰❤,0.4928571428571428,positive
394,FJEMcVK0MWI,This is how vlogger should use their platform. A voice to educate and disseminate awareness...,0.0,neutral
395,FJEMcVK0MWI,Erwan is smart. Erwan is one of the real influencer. Thank you Erwan for this video! Keep safe with your family 👪,0.32142857142857145,positive
396,j3E3NF9nk44,"God is good . more cases please . keep it up filipinos , its been 1 year and still not following protocols",0.39999999999999997,positive
397,j3E3NF9nk44,If you look outside kasi parang walang pandemic. Theres hardly any social distancing.,-0.08611111111111112,negative
398,j3E3NF9nk44,"NAUNAHAN NA TAYO NG NEW VARIANT
KA BAGALAN NG MGA OPISYAL LALO NA YUNG DOH RECYCLED OFFICIAL...NA ITINALAGA PAMBAYAD UTANG...NA LOOB...KAPAL MUKS.",0.13636363636363635,positive
399,j3E3NF9nk44,"Went to a  QC mall today to buy some grocery items and an additional fan dahil umiinit na ang panahon. But it's very surprising na ung mga escalators halos puno na ng tao, di na nasusunod ang marks. Yung appliance center as in punong puno ng tao since ung ibang bumibili bitbit ang buong family ata. Wala na ata talaga pake ang Pinoy sa risk ng covid. Umaasa lang sa government na gumawa ng solution di naman nakikipag participate.",0.40499999999999997,positive
400,j3E3NF9nk44,"Nandyan  na kasi yong vaccine, kaya tinudo na nila. wala na silang ma declaer na positive kapag na turokan na lahat.",0.22727272727272727,positive
401,j3E3NF9nk44,"Parang di na nga ito kpani paniwala, imagine kung kelan sumusulong na ang vaccination e biglang taas nmn ang cases, or bk palabas lng ito para mpilitan mgpabakuna ang mga tao, kc mrmi tlgAng ayaw mgpabakuna",0.0,neutral
402,j3E3NF9nk44,Ano b yan,0.0,neutral
403,dj5ov38ihZI,Preocupante,0.0,neutral
404,dj5ov38ihZI,Omaigot...😰,0.0,neutral
405,dj5ov38ihZI,FINALLY.......I HOPE THE END IS NEAR!!!!!!!!,0.5960464477539062,positive
406,dj5ov38ihZI,Name. Ramzan bhatti is my dad i Love u. RR. RB.   .   .R.   . ok nice yes sir good work.,0.575,positive
407,Ji47WRv2tQE,May their souls and families find peace.,0.0,neutral
408,Ji47WRv2tQE,"This pandemic is so heart breaking, my uncle just died 1 day ago due to covid. Prior his death he complained of difficulty in breathing and he has no appetite. He was just cremated yesterday.😔 I pray for all the souls we have lost. May they rest in peace.",-0.14166666666666666,negative
409,Ji47WRv2tQE,I’m from india. My dad lived in phillipines from last 38years. He passed away yesterday due to covid.he died alone and we couldn’t even see him for the last time. This is going to haunt me for rest of my life 😭,-0.041666666666666664,negative
410,Ji47WRv2tQE,"Huhuhu i miss my tatay so much, hindi man lang namin xa nakita at nayakap😥😥😥😭😭😭😭😭😭",0.2,positive
411,Ji47WRv2tQE,"from dust to dust , ashes to ashes....ultimate ending that awaits us all...Enjoy the moment as if it was your last....",0.0,neutral
412,Ji47WRv2tQE,May they all rest in peace,0.0,neutral
413,Ji47WRv2tQE,"imagine having fun with your loved one just a few days ago, then now ur holding their ashes. its so sad that ppl who die because of covid dont get to have their proper burials :(",-0.075,negative
414,Ji47WRv2tQE,Sana matapos na ang lumalaganap na sakit ngayon...Nakaka awa ung mga taong gusto pa mabuhay ng matagal...Tas susunugin nalang ng ganon ganon lang na parang kahapon lang nag kuta tas ngayon wala na.....Kaya guys lagi kayong mag iingat...Maiksi lang ang buhay natin na sana sumunod nalang tayo para hindi pa lalo dumami ang biktima ng Covid19...Condolence❤,0.0,neutral
415,Ji47WRv2tQE,"Um ser humano que teve história , passou por tanta coisa e no final , viramos pó",0.0,neutral
416,Ji47WRv2tQE,The educated way to deal with dead bodies.,-0.2,negative
417,ibWFsmcnefk,Great prediction from a economist. Inflation rate right now is beyond repair,0.5428571428571429,positive
418,ibWFsmcnefk,Honestly I don't think Covid is gonna be 100% over for a few years with how things are going,0.19999999999999998,positive
419,ibWFsmcnefk,The Philippines central bank has always been very safe in the way they set up and takes measures,0.325,positive
420,ibWFsmcnefk,Why is it ok to keep drug prices high if there is inflation?  Because it has nothing to do with inflation.  It has to do with top 1% sending out lobbyists to make sure they don’t pay more taxes.  They must be sending lobbyists to news channels too.,0.43200000000000005,positive
421,ibWFsmcnefk,Why are even England's banks not rising interest rates? They are rock bottom and they even make it seem like such a bad thing to raise them to a level which is still so low historically.,-0.17499999999999996,negative
422,ibWFsmcnefk,"I think inflation is worse in 1st world countries bec, in this holiday season, many want to spend but the goods are scarce due to supply chain issues. In 3rd world, spending is  not as much but inflation is more mangeable.",0.1125,positive
423,ibWFsmcnefk,"Yes may be a young population, but ten million of them are overseas working abroad, mass exports of labourers.",0.05,positive
424,ibWFsmcnefk,"Someone once wrote ""I think we should keep using a failed system with resource mismanagement as its key component until we have a few incredibly rich deities and 99.9% of people live in absolute poverty..."", it was me, a few moments ago, and yet it was filtered...",-0.026948051948051943,negative
425,ibWFsmcnefk,philliphins people very nice love from india,0.64,positive
426,e0fN7HxkIUc,"Singaporeans needs to realize that we have a very huge population, Democratic system of gov't, Free Press, limited budget, dogmatic belief, prone to natural disasters, ongoing communist/Islamic insurgencies, Drug problem, no mandatory conscription/military training for the young and high level of poverty rate. So connect the dots 😔",0.20142857142857143,positive
427,e0fN7HxkIUc,Thank you for sharing 😷,0.0,neutral
428,e0fN7HxkIUc,"Social distancing isn’t implemented well, this won’t be good.",0.36666666666666664,positive
429,e0fN7HxkIUc,the result of obsolete public transportation. Past 6 administrations are to be blamed but current situation is blamed on Duterte's government.,-0.08333333333333333,negative
430,e0fN7HxkIUc,Hopefully those horrible noisy polluting jeepneys will be replaced with better transport vehicles soon.,-0.25,negative
431,e0fN7HxkIUc,You looks like vlogger not a reporter,0.0,neutral
432,e0fN7HxkIUc,Where there's press freedom there's always going to be criticism... Unlike in SG...,0.0,neutral
433,e0fN7HxkIUc,Always annoyed with this reporter GOD cna please replace this ate!,-0.5,negative
434,e0fN7HxkIUc,This filipina reporter duh! 🤦🏻‍♀️ SMH.,-0.375,negative
435,ZLT6L3PHz78,"*Claim of fact:* The Philippines reported 3,561 new COVID-19 cases on Thursday, August 6, inching the total tally closer to 120,000 and causing the country to overtake Indonesia as the Southeast Asian nation with the most number of infections.

*Claim of Policy:* Prevailing quarantine restrictions will be implemented 'strictly and effectively'.

*Claim of Value:* The death toll has also increased, with the government reporting 28 new fatalities on Thursday.

Or 

Pooled testing initiative using the reverse-transciption polymerase chain reaction or RT-PCR test for the coronavirus on August 5.

*Evidence:*
• The country’s total coronavirus cases are now at 119,460. On the same day, Indonesia reported 1,882 new cases, bringing its total to 118,753, according to the Jakarta Post.

[the others are in google]
• Metro Manila was again the source of most of the Philippines’ new cases, reporting 2,041 on Thursday.

•Over 42% or 50,473 of the country’s total cases are still active cases.",0.1437229437229437,positive
436,ZLT6L3PHz78,module😭😭😭😭😭HAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAH,0.0,neutral
437,ZLT6L3PHz78,Looks like I have some here too?!,0.0,neutral
438,ZLT6L3PHz78,"""I was here"" - Not your grade 10 classmate",0.0,neutral
439,ZLT6L3PHz78,Module😌,0.0,neutral
440,ZLT6L3PHz78,anong answer patulong HAHAHAHAHAHA,0.0,neutral
441,6DBFwIlT4fg,"Virus spreads to a country:
Country: How?
Airports: We have no idea.  The birds must have spread it.",0.0,neutral
442,6DBFwIlT4fg,Are they forgetting it doesn't show symptoms for 2 weeks? Scanning for fever isnt going to contain it.,0.0,neutral
443,6DBFwIlT4fg,"""Spreads to India and the Philippines"" and then doesn't talk about the subject one, well done boys",-0.16666666666666666,negative
444,6DBFwIlT4fg,"Reporter : “People prefer staying home”

Random kid on a hover board :  ZOOM!
1:00",-0.625,negative
445,6DBFwIlT4fg,"No worries guys, she said it's fine. They took her temperature. That was a close one.",0.4166666666666667,positive
446,6DBFwIlT4fg,"Why are planes still going out of China? Seriously, just stop EVERYTHING.",-0.3333333333333333,negative
447,6DBFwIlT4fg,This is a global health emergency,0.0,neutral
448,6DBFwIlT4fg,"Goals for 2020:
1. Don’t get drafted 
2. Don’t get infected",0.0,neutral
449,6DBFwIlT4fg,"Well,it was fun knowing you guys.",0.3,positive
450,6DBFwIlT4fg,"World:  Don't travel to China.

 China: 



*_We'll Travel to you._*",0.0,neutral
451,SLrKdYsNbSo,"*Ang hindi pag skip ng ads lang matulong namin sa inyo. Kami po ay small YT na mahirap lang,  nangungupahan lang kami. Asawa ko maliit lang sahod. Gusto namin makapag bigay inspirasyon sa katulad nmin mahihirap. Na kahit mahirap lang ang buhay dapat masaya at patuloy lng sa pangarap walang imposible sa Dios. Dahil po sa inyo naging inspirasyon namin kayo mga blogger. God bless sa atin lahat wag susuko laban lang tayo sa hamon ng buhay 💕*",-0.25,negative
452,SLrKdYsNbSo,ECQ needed,0.0,neutral
453,SLrKdYsNbSo,maybe duterte should sell something else to china. aside from pagasa islands.,0.0,neutral
454,SLrKdYsNbSo,⚠ ☣ C H I N A V I R U S ☣ ⚠,0.0,neutral
455,SLrKdYsNbSo,This is getting boring and more like a hoax,-0.25,negative
456,T7c6GvrF82k,Oh my god. Come on. They're still human. 😢😢😢,0.0,neutral
457,T7c6GvrF82k,"My heart is with the poor people in lesser developed countries that are fighting off this virus with lesser resources, 
❤️  from USA.",-0.07500000000000001,negative
458,T7c6GvrF82k,"As much as we hate to see that, we have no choice but to bare. The criminal rate here in the Philippines is high, and we don't want more crime to spread around, while protect the citizens from them. I understand mostly the sentiments of the comments, but we also need to protect ourselves from being victims",0.0016666666666666867,positive
459,T7c6GvrF82k,May the LORD remember prisoners in this covid-19 dispensation. My heart is indeed broken.,-0.4,negative
460,T7c6GvrF82k,Sick the way the Filipino government runs their prison.,-0.7142857142857143,negative
461,T7c6GvrF82k,I'm just shocked.,-0.7,negative
462,T7c6GvrF82k,That is really hard to see ;((((,-0.2916666666666667,negative
463,T7c6GvrF82k,Poor countries with less facility.... Truly heartbreak for poor  management,-0.32222222222222224,negative
464,2FgFNBIJTIA,They were violators. Authorities warned them many times but chose to still violate the law.  These oppositions  and media are trying to change the minds of viewers.,0.5,positive
465,2FgFNBIJTIA,"Problem with short news segment like this, it's very centered on only one side. They interviewed the violator's family, human rights lawyer and take that short statement said by the president to make it seem like there has been abused happening, when in reality is far from it. Al jazeera happens to do this to almost every country they report from.",0.05000000000000001,positive
466,2FgFNBIJTIA,"This vid was documented in the first few months of the lockdown, hence majority of the comments here defended the action of the authorities as essential. However, as of June 2021, the lockdown is still here, cases and deaths are still high.. nothing much has changed. Filipinos might have a different opinion now.",0.07285714285714286,positive
467,2FgFNBIJTIA,This is low level journalism right here! hahaha!,0.20238095238095236,positive
468,2FgFNBIJTIA,"The guy who was shot tried to pull something from his bag despite warnings to raise his arm and lie on the floor, so what should you expect the police will do? Wait and die first?",0.25,positive
469,2FgFNBIJTIA,Why don't you see that motorcycle is out of the gun and you focus against Duderte,0.0,neutral
470,2FgFNBIJTIA,He was pulling something out of his bag and he has ptsd. Of course you would think he had a gun,0.0,neutral
471,a3-AiHSyTIU,"Other countries are standing up against these authoritarian measures. In the Philippines, everyone is still following like sheep. Exhausting.",-0.17500000000000002,negative
472,a3-AiHSyTIU,NO MARK OF THE BEAST NO ENTRY NO BUY OR SELL NO RIDE NO WORK NO SCHOOL. VENGEANCE IS MINE SAYS THE LORD.,0.0,neutral
473,a3-AiHSyTIU,Since when is it normal to test people that are not sick! Political games for power and control.,0.1988095238095238,positive
474,a3-AiHSyTIU,"cases are only high bcuz of abnormally high volume testing and the inaccuracy of the test... seeking to shoooot the number of ""new cases"" higher....       what a jokkeeee",0.14127272727272727,positive
475,a3-AiHSyTIU,"no vaccine card no business for you then , I wont buy your products and I wont shop at your stores, we will see who lasts longer lol",0.8,positive
476,a3-AiHSyTIU,"No vaccine, no swab testing, amd no quarantine. So get a vaccine! To avail of swab testing, when checking up because your stomach hurts. In the background, it should be fully vaconated so they can enjoy the quarantine facility. 😂😁😀 
 It's a vaccine that has money, it's still hard for people.",0.05416666666666667,positive
477,a3-AiHSyTIU,dami nyo kaululan! talaga! pagkakatiwalaan mo tong balitang to?,0.0,neutral
478,a3-AiHSyTIU,"Ohhh no wedding no vaccine card 
 No party no vaccine no eating 
 No vaccine no mask no dating 
 What now 
 No Vacinne Card to Eating Rice 
 Hope the hardships are right now",0.2857142857142857,positive
479,a3-AiHSyTIU,"Revelation 13:17 ""so that NO ONE could BUY or SELL unless he had the MARK— the name of the beast or the number of its name."" 

This ""snake bite/ Vac"" isn't the mark of the beast but what we're experiencing right now is a precursor of Revelation 13:17. We don't struggle against flesh and blood, but against the rulers, the authorities, the powers of this world’s darkness, and spiritual forces of evil in the heavenly realms. But fear not, Jesus Christ has overcome the world. Only by the grace of God through Christ our Lord we can win this battle. Trust Him at all cost. He's coming very soon to rule and reign!  Hallelujah.",0.055952380952380955,positive
480,LtW0cTMWdbY,I was thinking and coughing up for the weather ... 3 days wla na ... if I was hospitalized maybe I was still positive.,0.22727272727272727,positive
481,LtW0cTMWdbY,1 yr after the lockdown. There is no change. Tsktsk. How much more do you want to do? Because we are all rebellious,0.5,positive
482,LtW0cTMWdbY,??,0.0,neutral
483,LtW0cTMWdbY,"How can you face covid,",0.0,neutral
484,LtW0cTMWdbY,Tsss😒,0.0,neutral
485,LtW0cTMWdbY,Close Borders first the manila,0.25,positive
486,LtW0cTMWdbY,Now 2 announces you have no Faceshield you are the first rebels,0.25,positive
487,LtW0cTMWdbY,Wl nman kyo showed lol,0.8,positive
488,LtW0cTMWdbY,I don't know that virus .... I haven't seen a nagcovid yet ..,0.0,neutral
489,LtW0cTMWdbY,CONTETE ubo Covid agad,0.0,neutral
490,BomdsEJjb0E,"Feb: love is in the air

nCoV: I'm pretty sure that's me",0.4166666666666667,positive
491,BomdsEJjb0E,"A man just went to 3 of the main hospitals and the first one had little to no traffic. The second one was ""slightly active"". Once again people got sick, people panicked, and then it burns itself out rapidly.",-0.10307539682539683,negative
492,BomdsEJjb0E,So the guy had it and was showing signs of getting better and then died within 24 hours...😳,0.5,positive
493,BomdsEJjb0E,people are saying that even though they had fevers that they took fever reducing medications so that they could leave and not be stopped at airport checkpoints because the healthcare system was being over run and they knew that they could not get proper Healthcare they needed if their fever was being caused by the Coronavirus.,0.0,neutral
494,BomdsEJjb0E,LOL PREFAB ROOMS WITH STEEL BARS FOR WINDOWS! I wonder what they're planning.,1.0,positive
495,BomdsEJjb0E,"Pakistan abandoned their students at Wuhan  they told them yesterday they will not send a plane to evacuate them, the Chinese govt is making sure they have food and are good to them, they are not infected but said they are fighting anxiety and depression really bad. This is not just a China problem and its nothing like the flu people have been seen falling face first dead to the ground, some of the infected are screaming like they ate crazy.  PRAYERS FOR EVERYONE THIS IS EVERYONE'S PROBLEM AND MAY GOD BE WITH US ALL",-0.007142857142857133,negative
496,BomdsEJjb0E,"Philippines had originally quarantined the man for about three days, then let him run amok across the country. Now, they’re trying to figure out all the places he had gone. Unfortunately, you can’t ask a dead man...",-0.10833333333333334,negative
497,BomdsEJjb0E,44 is not age considered as WEAK.,-0.375,negative
