,video_id,video_title,description,video_dop,view_count,like_count,comment_count,channel_id,channel_title,channel_dop,sub_count,total_videos
349,6QeLw-thAho,DOH: First batch of bivalent COVID vaccines may arrive by end of March | ANC,"'Headstart: The first batch of bivalent COVID-19 vaccines may arrive in the country by the end of March, the Department of Health said Tuesday.\n\nFor more ANC Highlights, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjHySZFboq4ZC7Ufy2VmGkK\n\nTo watch the latest updates on COVID-19, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgUjPkc730KnTVICyQU6gBf\n\nFor more ABS-CBN News, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#ANCHighlights \n#ANCAlerts \n#ANCNews'",2023-01-31,17851,77,85,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
350,DTsjFbETtKo,DOLE clarifies nurses not being traded for COVID vaccines,"'A nurses group slams the Labor Department’s ‘vaccine for nurses’ proposal to the UK and Germany, saying healthcare workers should not be treated as mere commodities.\n\nSubscribe to One News PH here:\nhttps://www.youtube.com/channel/UCzEAC4xGrhpShopTYgBhGJA\n\nFind One News PH here: https://onenews.ph\nFacebook: https://www.facebook.com/ONENewsPH/\nTwitter: https://twitter.com/onenewsph\nViber: https://bit.ly/36uQLSo\nTelegram: https://t.me/onenewsph'",2021-02-24,18,0,0,UCzEAC4xGrhpShopTYgBhGJA,One News PH,2018-05-02,202000,44034
351,stHby8elbdg,NITAG nixes mixing COVID-19 vaccines,'NITAG member Dr. Maria Quizon says they do not recommend mixing two brands of COVID-19 vaccines. International researchers are still testing for the possibility and efficacy of combining doses from two different brands.\n\nSubscribe to One News PH here:\nhttps://www.youtube.com/channel/UCzEAC4xGrhpShopTYgBhGJA\n\nFind One News PH here: https://onenews.ph\nFacebook: https://www.facebook.com/ONENewsPH/\nTwitter: https://twitter.com/onenewsph\nViber: https://bit.ly/36uQLSo\nTelegram: https://t.me/onenewsph',2021-03-17,20,0,0,UCzEAC4xGrhpShopTYgBhGJA,One News PH,2018-05-02,202000,44034
352,DMNUL_kAaig,Duterte renews call for universal access to COVID vaccines,'Pres. Duterte called on the United Nations to ensure equal access to immunization during the special session of the UN General Assembly.\n\nSubscribe to One News PH here:\nhttps://www.youtube.com/channel/UCzEAC4xGrhpShopTYgBhGJA\n\nFind One News PH here: https://onenews.ph\nFacebook: https://www.facebook.com/ONENewsPH/\nTwitter: https://twitter.com/onenewsph',2020-12-04,14,0,0,UCzEAC4xGrhpShopTYgBhGJA,One News PH,2018-05-02,202000,44034
353,2gH_HYqBYAo,"PHL National Deployment and Vaccination Plan for COVID-19 vaccines, isinapubliko","'#PTVBalitaNgayon | PHL National Deployment and Vaccination Plan for COVID-19 vaccines, isinapubliko\n\nFor more news, visit: \n►https://www.ptvnews.ph/\n\nSubscribe to our DailyMotion Channel:\n►http://www.dailymotion.com/peoples-television-incorporated\n\nSubscribe to our YouTube channel:\n►http://www.youtube.com/ptvphilippines\n\nLike our Facebook pages:\n►PTV: http://facebook.com/PTVph \n►Rise and Shine Pilipinas: https://www.facebook.com/riseandshinepilipinas\n\nFollow us on Twitter: \n►http://twitter.com/PTVph\n\nFollow us on Instagram:\n►https://www.instagram.com/ptvph\n\nWatch our livestream on: \n►http://ptvnews.ph/livestream/\n►https://www.dailymotion.com/PTVPhilippines\n\n\nWatch our News Programs, every Mondays to Fridays\n\nRise and Shine Pilipinas - 7:00 am - 8:00 am\nLaging Handa - 11:00 am -12:00 pm\nSentro Balita  - 1:00 pm - 2:00 pm\nUlat Bayan - 6:00 pm - 7:00 pm\nPTV News Tonight  -  9:30 pm - 10:30 pm\n\nSaturday & Sunday:\n►Ulat Bayan Weekend - 6:00 pm - 7:00 pm'",2021-01-31,432,6,1,UCJCUbMaY593_4SN1QPG7NFQ,PTV Philippines,2011-02-07,1880000,289854
354,PAhGo3_MQTc,"Vaccine prioritization list, prepped for arrival and inoculation of COVID-19 vaccines | SONA","'The Malacañang has released the list of specific priority groups for vaccination against COVID-19. The priority list included frontline workers in essential sectors identified by the Inter-Agency Task Force for the Management of Emerging Infectious Diseases (IATF) during Enhanced Community Quarantine (ECQ).\n\nState of the Nation is a nightly newscast anchored by Atom Araullo and Maki Pulido. It airs Mondays to Fridays at 9:15 PM (PHL Time) on GMA News TV Channel 11. For more videos from State of the Nation, visit http://www.gmanews.tv/stateofthenation.\n\nFor the latest updates about the COVID-19 pandemic (coronavirus disease 2019), click this link: https://www.gmanetwork.com/news/covid-19/\n\nYou can watch 24 Oras and other Kapuso programs overseas on GMA Pinoy TV. Visit https://www.gmanetwork.com/international to subscribe.\n\nGMA promotes healthy debate and conversation online. Any abusive language that does not facilitate productive discourse will be blocked from this post.\n   \nSubscribe to the GMA News channel: https://www.youtube.com/user/gmanews\n\nVisit the GMA News and Public Affairs Portal: http://www.gmanews.tv\n\nConnect with us on:\nFacebook: http://www.facebook.com/gmanews\nTwitter: http://www.twitter.com/gmanews\nInstagram: http://www.instagram.com/gmanews\n\n#GMANews'",2021-02-05,83610,468,321,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314979
355,35JolTI6R5E,COVAX Facility: COVID-19 Vaccines for ASEAN,'ASEAN is set to receive over 32 million doses of COVID-19 vaccines through the GAVI COVAX facility by the end of 2021! Team Europe contributes around half the funding - because no one is safe until everyone is safe!',2021-02-09,253,10,1,UCtpsn9L0MAm3OHMh3yjBz_w,EU in Indonesia,2011-02-17,2850,292
356,OD2XSLfSRyo,Vaccination requirements for COVID-19 vaccines in children (12-17yo) | Philippines,'Watch to know about the requirements needed to get the Covid-19 vaccine for children (adolescents)',2021-10-14,136,9,0,UC1YNn7TQjxRoD5cyifca3ZQ,Gan Montenegro,2005-11-26,7370,124
357,SOnYkm_uEEo,"Mahigit 193,000 doses ng COVID-19 vaccines ng Pfizer, dumating na sa Pilipinas | SONA","'Dumating na sa Pilipinas ang mahigit 193,000 doses ng COVID-19 vaccines ng Pfizer.\n\nState of the Nation is a nightly newscast anchored by Atom Araullo and Maki Pulido. It airs Mondays to Fridays at 10:20 PM (PHL Time) on GTV. For more videos from State of the Nation, visit http://www.gmanews.tv/stateofthenation.\n\nNews updates on COVID-19 (coronavirus disease 2019) and the COVID-19 vaccine: https://www.gmanetwork.com/news/covid-19/\n\nBreaking news and stories from the Philippines and abroad:\nGMA News and Public Affairs Portal: http://www.gmanews.tv\nFacebook: http://www.facebook.com/gmanews\nTwitter: http://www.twitter.com/gmanews\nInstagram: http://www.instagram.com/gmanews\n\nGMA Network Kapuso programs on GMA Pinoy TV: https://www.gmanetwork.com/international'",2021-05-10,2837,39,13,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314979
358,qa-6_ag9tmk,Comparison: Covid-19 Vaccines Efficacy Rates% in the Philippines,"'This visualization video shows the Efficacy Rates % of Vaccines expected in the Philippines. \n\nBrief description and summary of the vaccine procurement and approval (by the national government) in the Philippines also included.\n\nEfficacy rates are calculated by dividing the number of total COVID-19 cases in a clinical trial by the number of cases from the control group, who didn’t get the vaccine.\n\n*Note that efficacy rates may vary depending on the clinical trials from the country or lab it was demonstrated.\n\nIf you are still reading this, you might want to Subscribe 👇 as well for more COVID-19 Updates. \nhttps://www.youtube.com/channel/UCEAw8l_gHgNddKgO_5byzaA?sub_confirmation=1\n\nFor further information Check out these Sources:\nhttps://www.biospace.com/article/comparing-covid-19-vaccines-pfizer-biontech-moderna-astrazeneca-oxford-j-and-j-russia-s-sputnik-v/\nhttps://www.aljazeera.com/news/2021/3/3/indias-bharat-biotech-covid-vaccine-shows-81-per-cent-efficacy\nhttps://www.bbc.com/news/world-asia-china-55212787#:~:text=Sinopharm%2C%20a%20Chinese%20state%2Downed,work%20in%20a%20similar%20way.&text=Sinopharm%20announced%20on%2030%20December,that%20of%20Pfizer%20and%20Moderna.\nhttps://www.marketwatch.com/story/arcturus-therapeutics-shares-slide-37-in-premarket-after-covid-vaccine-data-are-deemed-underwhelming-11609250275#:~:text=Those%20vaccines%20have%20exhibited%20efficacies,about%2062%25%2C%20said%20Seedhouse.\nhttps://www.reuters.com/article/us-health-coronavirus-arcturus-idUSKBN27Q0HS\nhttps://cnnphilippines.com/news/2021/1/8/Clover-Biopharmaceutical-COVID-19-vaccine-trials-philippines.html\nhttps://abc7news.com/best-covid-vaccine-astrazeneca-moderna-most-effective/10441395/\nhttps://www.infectiousdiseaseadvisor.com/home/topics/covid19/clover-biopharmaceuticals-as03-cpg-alum-scb-2019-coronavirus-vaccine-phase-1-results/\nhttps://www.ideastream.org/news/what-does-vaccine-efficacy-rate-mean\n\nStay Safe!😃\n\n#Covid19 #Vaccines #Shorts #CovidPhilippines #DataPatata #DataPatataShorts #Covid19PH #CovidPH'",2021-04-02,424,13,33,UCEAw8l_gHgNddKgO_5byzaA,A Data,2019-11-28,4020,482
359,500LEsPvOS8,"Government expects vaccines from Covax, Sinovac this month I The Final Word","""The waiting game continues for the arrival of Covid-19 vaccines.\nThe country will get 117,000 Pfizer shots from the initial shipment through the Covax initiative, led by the World Health Organization.\nOfficials are also expecting vaccines from Chinese company Sinovac on February 23rd even if regulators have yet to authorize its emergency use.\nLet's get an update from the Health department.\nWe now have Health Spokesperson, Undersecretary Maria Rosario Vergeire.""",2021-02-15,17441,32,74,UCj6spMO3ybZPobE0T5perHA,CNN Philippines,2015-03-16,1400000,22903
360,EB-9vP10Xrc,"Negotiations with Pfizer, 6 other pharma firms on COVID-19 vaccines ongoing: Galvez | ABS-CBN News","'The Philippine government is still negotiating with Pfizer, and six other pharmaceutical companies, regarding possible procurement of vaccines against COVID-19.\n\nTo watch the latest COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01\n\nTo watch TeleRadyo videos, click the link below: https://www.youtube.com/playlist?list=PLgyY1WylJUmjhG4rVrq9CXF7oVrogq2wX\n\nFor more TV Patrol videos, click the link below:\nhttp://bit.ly/TVPatrol_2020\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#TVPatrol\n#ABSCBNNews\n#LatestNews'",2020-12-19,13600,56,50,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
361,a5jvZWBZ2cE,"PH eyes ADB, World Bank loans for COVID-19 vaccines",'#BusinessWorldLive | The government is looking to tap multilateral lenders in financing a free COVID-19 vaccination program for the Philippines next year.\n#Government #Philippines #Financial \n---\nSubscribe to One News PH here:\nhttps://www.youtube.com/channel/UCzEAC4xGrhpShopTYgBhGJA\n\nFind One News PH here: https://onenews.ph\nFacebook: https://www.facebook.com/ONENewsPH/\nTwitter: https://twitter.com/onenewsph',2020-10-19,47,0,0,UCzEAC4xGrhpShopTYgBhGJA,One News PH,2018-05-02,202000,44034
362,MFKIqxC-BPg,GLOBALink | Philippines thanks China for &quot;life-saving vaccines&quot;,"'The Philippines received one more batch of the Sinovac CoronaVac vaccines. A Philippine government official thanked China for the ""steady and timely delivery of the life-saving vaccines."" #GLOBALink'",2021-11-18,2623,220,26,UCHBDXQDmqnaqIEPdEapEFVQ,New China TV,2012-05-17,1410000,67066
363,0Rm_bYpmFm0,US to share AstraZeneca vaccines with India amid Covid-19 surge,"'The White House has been under mounting pressure in recent weeks to share more of its vaccine supply with the world, as countries like India experience devastating surges of the virus.'",2021-04-26,1160,27,2,UCGYf0VFdlSTzcJghW9z1DAA,The National News,2008-06-09,596000,12793
364,dkI2ERknWVU,Understanding COVID-19 Vaccines,"'Understanding COVID-19 Vaccines\n\nAugust 28, 2021 | 10 AM (Manila)\nA ZOOM & YOUTUBE LIVE EVENT\n\nFeaturing:\nDr. Monrey Isaiah Mancilla \nDepartment of Health \nCenter for Health Development \nBicol, Philippines\n\nTo obtain your certificate, please fill out the Google form on this link: \nhttps://www.filscihub.com/community/research-fshru-covid19vac-mim'",2021-08-28,726,55,0,UCugKa_dTMkVvsY_dxXBeB1g,FilSciHub TV,2020-05-03,17300,606
365,rxj6rMXqdWI,Webinar #45 | “COVID-19 Vaccines: Naiinip Ka Na Ba?”,"'The University of the Philippines \nin partnership with UP Manila NIH National Telehealth Center  \nand in cooperation with UP Philippine General Hospital \nwould like to invite you to join the Fight Against COVID-19! \n\nWebinar #45 “COVID-19 Vaccines: Naiinip Ka Na Ba?”  \nMarch 19, 2021 (Friday) 12nn \n\nPresenter: \nDr. Enrique Tayag \nEpidemiologist and Public Health Expert \nDirector IV, DOH-KMITS \n\nReactors: \nDr. Anna Ong Lim \nMember, DOH Technical Advisory Group \nProfessor, UP College of Medicine\n\nDr. Glory V. Baltazar \nDirector \nBataan General Hospital and Medical Center \n\nOpening Remarks: \nDr. Teodoro J. Herbosa \nExecutive Vice President, University of the Philippines \nSpecial Adviser,National Task Force on COVID-19 \n\nClosing Remarks: \nDr. Charlotte Chiong \nDean, College of Medicine \nUniversity of the Philippines Manila\n\nWebinar #45 “COVID-19 Vaccines: Naiinip Ka Na Ba?”  \n \nSpecial Topic \nExactly a year ago, numbers of cases of persons testing positive for SARSCov2 increased exponentially,  resulting in a series of non-pharmacologic interventions to stop the spread of the virus. These included  restriction of movement, closure of establishments where close contact among individuals was  unavoidable, curfews, social distancing in public places -- later on wearing of face coverings and masks  were mandated. Seniors were restricted from leaving their homes. Classes were suspended. Travel bans  were put in place. Thousands of Filipinos lost their work and were repatriated. This led to loss of jobs and  devastation to the national economy. \nThe past year has been marked by tragedy, frustration, anxiety and mental suffering for many due to the  virus, and due to non-pharmacological interventions that had to be put in place to control transmission. \nIt has been a challenging year, and there is a light at the end of the tunnel. Finally, a pharmacological  solution: vaccines that were under development - are now available for us. There are more than 130  different vaccines that are being studied and it is certain that the technology for vaccine production will  improve in the coming months and years. \n\nUnfortunately, the Philippines, as a country that has not invested in vaccine manufacturing --- is part of the  majority of countries in the world that have to ""wait for their turn"" to buy /receive a sufficient number of  vaccines to prevent serious illness and death and slowly restore economic activity.\n \nHow many Filipinos can be expected to be vaccinated this year? What is the projected time of vaccination  for health workers and seniors. When will the general public start receiving vaccines? When will vaccines  become commercially available? What is the role of the local government unit? What is the role of the  private sector? \n\nWhat countries are into vaccine production and seem to be willing to collaborate with us to  get more vaccines in place at the earliest possible time? These and other questions about what would be  reasonable expectations for vaccine roll-out will be tackled in our Webinar entitled:  \nCOVID-19 Vaccines: Naiinip Ka Na Ba? \nStay Safe. Stay Healthy. Stay Connected.  \nTogetherwecan STOPCOVIDDEATHS!'",2021-03-19,1632,26,0,UCgHMBsUeTBqZyG8dkGbbVKQ,TVUP,2016-10-27,28600,905
366,d4he6ubhpDQ,Valenzuela allots P150 million for COVID-19 vaccines | ANC,"""Headstart: Valenzuela Mayor Rex Gatchalian said the city government has set aside an initial P150 million for the procurement of COVID-19 vaccines which will supplement national government's supply.\n\nFor more ANC Highlights, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjHySZFboq4ZC7Ufy2VmGkK\n\nTo watch the latest updates on Coronavirus Outbreak, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01\n\nFor more breaking news, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#ANC\n#Headstart\n#COVID19""",2021-01-05,3410,34,2,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
367,EFPUN8tTcQY,Second batch of Sinovac vaccines donated by China arrives in the Philippines | BT,"'An additional 400,000  doses of Sinovac vaccine against COVID-19 that were donated by China arrived at the Ninoy Aquino International Airport (NAIA) on Wednesday morning. It was the second batch of Sinovac vaccines donated by the Chinese government that arrived in the country.  \n\nBalitanghali is the daily noontime newscast of GTV anchored by Raffy Tima and Connie Sison. It airs Mondays to Fridays at 11:00 AM (PHL Time). For more videos from Balitanghali, visit http://www.gmanews.tv/balitanghali.\n\nNews updates on COVID-19 (coronavirus disease 2019) and the COVID-19 vaccine: https://www.gmanetwork.com/news/covid-19/\n\nBreaking news and stories from the Philippines and abroad:\nGMA News and Public Affairs Portal: http://www.gmanews.tv\nFacebook: http://www.facebook.com/gmanews\nTwitter: http://www.twitter.com/gmanews\nInstagram: http://www.instagram.com/gmanews\n\nGMA Network Kapuso programs on GMA Pinoy TV: https://www.gmanetwork.com/international'",2021-03-24,2016,25,16,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314979
368,LqAG7UJp1-g,Will the COVID Vaccines work on the Indian Variant? #Shorts,"'The Pfizer vaccine was 88% effective at stopping symptomatic covid. AstraZeneca was 60% effective. Early research is showing that vaccines will be highly effective at stopping hospitalization and mortality. \n\nA new study looked at 12,675 genome-sequenced cases that were included in the study, which took place between 5 April and 16 May. Only 1,054 of those cases were of the Indian variant, known as B.1.617.2.\n\nThis is why it is so important to get vaccinated. The new Indian variant is likely to be more transmissible and become the dominant variant in the UK, USA, Canada, Australia and around the world. \n\n#shorts #covidvaccine #indianvariant\n\nIf you are new here, welcome, I\'m Doctor Khalid and I try and simplify medicine and health topics. I would love for  you to stay for future videos 📥 SUBSCRIBE ... hit the BELL 🔔 https://bit.ly/3pZFz6O\n\n\n📥 SUBSCRIBE to my Newsletter 💻\nTwice monthly | Health and Medicine | Self-Growth | My Reflections: https://bit.ly/39TIA1Q\n\nDISCLAIMER: This video and content on this channel are not for personal medical advice. These are for educational use only and please consult your own physician.\n\nIf you are new here, welcome, I\'m Doctor Khalid and I try and simplify medicine and health topics. I would love for  you to stay for future videos 📥 SUBSCRIBE ... hit the BELL 🔔 https://bit.ly/3pZFz6O\n\nWhat I used to make this video: \n\niPad Pro 2020 12.9"" : https://amzn.to/3it5Pn6\nApple Magic Keyboard: https://amzn.to/3gm41ue\nApple Pencil 2: https://amzn.to/31GmY6M\nHP Desktop computer + Premier Pro\n\nMy Gear:\n\nSony A6400 DSLR: https://amzn.to/3ivF7dp\nSigma 16mm f/1.4: https://amzn.to/3gpqczA\nTripod: https://amzn.to/2D7O0d6\n\n💻 Drop me a COMMENT below and share your ideas.\n\n👍 LIKE the video - if you liked it :)\n\n🗣 SHARE with your friends.\n\n📥 SUBSCRIBE ... hit the BELL 🔔\n\n🔔 This activates post notifications so you\'re first to see my next video! 🔔\n\nDM me your questions on Instagram - I love hearing from you guys and always try my best to answer your questions and suggestions. Drop-in on some of my other channels for similar content: \n\nTik Tok ➤ https://www.tiktok.com/@doctor.khalid?lang=en\nINSTA ➤  https://www.instagram.com/khalidzalmay\nTWITTER ➤  http://twitter.com/khalidzalmay'",2021-05-23,1292,31,5,UCsLJCSpSxlIp6PWWPAm-Svw,Doctor Khalid,2014-09-17,113000,94
369,2YIX9b9brZE,"AstraZeneca vaccines now under apportionment, deployment all over Philippines","'AstraZeneca vaccines now under apportionment, deployment all over Philippines; Makati, one of the LGUs to receive AstraZeneca vaccines due to high demand from its health workers\n\nFor more news, visit: \n►https://www.ptvnews.ph/\n\nSubscribe to our DailyMotion Channel:\n►http://www.dailymotion.com/peoples-television-incorporated\n\nSubscribe to our YouTube channel:\n►http://www.youtube.com/ptvphilippines\n\nLike our Facebook pages:\n►PTV: http://facebook.com/PTVph \n►Rise and Shine Pilipinas: https://www.facebook.com/riseandshinepilipinas\n\nFollow us on Twitter: \n►http://twitter.com/PTVph\n\nFollow us on Instagram:\n►https://www.instagram.com/ptvph\n\nWatch our livestream on: \n►http://ptvnews.ph/livestream/\n►https://www.dailymotion.com/PTVPhilippines\n\n\nWatch our News Programs, every Mondays to Fridays\n\nRise and Shine Pilipinas - 6:30 am - 8:00 am\nSentro Balita - 1:00 pm - 2:00 pm\nPTV Sports - 5:30 pm - 6:00pm\nUlat Bayan - 6:00 pm - 7:00 pm\nPTV News Tonight -  9:30 pm - 10:00 pm\n\nSaturday & Sunday:\n►Ulat Bayan Weekend - 6:00 pm - 7:00 pm'",2021-03-05,525,10,1,UCJCUbMaY593_4SN1QPG7NFQ,PTV Philippines,2011-02-07,1880000,289854
370,dzuROZ06Ngo,"COVID-19 vaccines ng Sinovac, napanatili ang lamig pagdating sa cold storage facility sa Marikina","'COVID-19 vaccines ng Sinovac, napanatili ang kailangang temperatura pagdating sa cold storage facility sa Marikina City; Marikina LGU, handa na rin sa pagsisimula ng vaccine rollout bukas\n\nFor more news, visit: \n►https://www.ptvnews.ph/\n\nSubscribe to our DailyMotion Channel:\n►http://www.dailymotion.com/peoples-television-incorporated\n\nSubscribe to our YouTube channel:\n►http://www.youtube.com/ptvphilippines\n\nLike our Facebook pages:\n►PTV: http://facebook.com/PTVph \n►Rise and Shine Pilipinas: https://www.facebook.com/riseandshinepilipinas\n\nFollow us on Twitter: \n►http://twitter.com/PTVph\n\nFollow us on Instagram:\n►https://www.instagram.com/ptvph\n\nWatch our livestream on: \n►http://ptvnews.ph/livestream/\n►https://www.dailymotion.com/PTVPhilippines\n\n\nWatch our News Programs, every Mondays to Fridays\n\nRise and Shine Pilipinas - 6:30 am - 8:00 am\nSentro Balita - 1:00 pm - 2:00 pm\nPTV Sports - 5:30 pm - 6:00pm\nUlat Bayan - 6:00 pm - 7:00 pm\nPTV News Tonight -  9:30 pm - 10:00 pm\n\nSaturday & Sunday:\n►Ulat Bayan Weekend - 6:00 pm - 7:00 pm'",2021-03-01,147,2,0,UCJCUbMaY593_4SN1QPG7NFQ,PTV Philippines,2011-02-07,1880000,289854
371,-XULg-htizI,Ask a Doctor Ep 4 Part 2: COVID Vaccines,"'Feeling anxious to get vaccinated? Richard Mata, MD, a distinguished pediatrician and former consultant of DOH and WHO Philippines, addresses your concerns on COVID-19 Vaccines. Learn more about the different vaccine types, its advantages and effects on the human body. 🧬🦠💉\n\nAbout Dr. Mata 👨🏻\u200d⚕️\n• Pediatrician with over 20 years of experience\n• Awardee for Medical Mobile Innovation, DOST\n• National Health Exemplar Awardee, Health and Lifestyle Magazine\n\nBook a clinic visit or virtual consultation, monitor your queue position and access medical records on IMpatient. No more waiting. www.impatient.ph\n\nHosted by: Jonathan Jiao'",2021-05-02,15,0,0,UCnX9mRBZTenkDbVdB4V4VLQ,IMpatient PH,2020-06-30,30,8
372,9e535X2OeeA,Customs bureau: No ‘seizures yet’ of fake COVID-19 vaccines in PH | ANC,"'Dateline Philippines: Customs Spokesperson Vincent Philip Maronilla said the agency has intensified screening the national borders for the entry of smuggled coronavirus vaccine jabs.\n\nFor more more ANC news videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU4Mvq4BSrOawikENaFf38wn\n\nTo watch Headstart videos, click the link below:\nhttp://bit.ly/ANC_Headstart\n\nTo watch The World Tonight videos, click the link below:\nhttp://bit.ly/ANC_TheWorldTonight\n\nSubscribe to ANC YouTube channel! \nClick here: http://bit.ly/ANC24-7\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCHighlights\n#ANCAlerts\n#ANCNews'",2021-02-06,7074,82,15,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
373,iuKAiZKrUM4,Government assures supply of COVID-19 vaccines for booster shots,"'The government assures the public that the country will have a sufficient supply of booster shots.\n\nSubscribe to our official YouTube channel, https://bit.ly/2ImmXOi\n\nBe the first to know about the latest updates on COVID-19 pandemic, lockdowns, community quarantine, new normal, and Serbisyong Bayanihan. \n\nWe Serve the People. We Give Glory To God!\n #SerbisyongBayanihan #UNTVNewsandRescue \n\nFor updates, visit: https://www.untvweb.com/news/\n\nCheck out our official social media accounts:\nhttps://www.facebook.com/UNTVNewsRescue\nhttps://www.twitter.com/untvnewsrescue\nhttps://www.youtube.com/untvnewsandrescue\nInstagram account - @untvnewsrescue\n\nFeel free to share but do not re-upload.'",2021-09-20,3181,41,4,UC3XaG-7UVi2vD8ZZEMNnnpw,UNTV News and Rescue,2014-05-30,3780000,96376
374,MMo2GoQ67so,"DOH: Sobrang COVID-19 vaccines ng bansa, ido-donate sa Myanmar at Papua New Guinea | UB","""Unang Balita is the news segment of GMA Network's daily morning program, Unang Hirit. It's anchored by Arnold Clavio and Susan Enriquez, and airs on GMA-7 Mondays to Fridays at 5:30 AM (PHL Time). For more videos from Unang Balita, visit http://www.gmanetwork.com/unangbalita.\n\nNews updates on COVID-19 (coronavirus disease 2019) and the COVID-19 vaccine: https://www.gmanetwork.com/news/covid-19/\n\nBreaking news and stories from the Philippines and abroad:\nGMA News and Public Affairs Portal: http://www.gmanews.tv\nFacebook: http://www.facebook.com/gmanews\n\nTwitter: http://www.twitter.com/gmanews\n\nInstagram: http://www.instagram.com/gmanews\n\n\nGMA Network Kapuso programs on GMA Pinoy TV: https://gmapinoytv.com/subscribe""",2022-04-06,2644,21,10,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314979
375,_E-nlJkc1v0,"Pagdating ng Pfizer-BioNTech COVID-19 vaccines sa Pilipinas, inaabangan na","'Inaprubahan na ng Food and Drug Administration ang emergency use authorization application ng Pfizer-BioNTech. Ayon sa FDA, maaaring ibakuna ang COVID-19 vaccine ng Pfizer sa 16 taong gulang pataas.\n\nSubscribe to our official YouTube channel, https://bit.ly/2ImmXOi\n\nBe the first to know about the latest updates on COVID-19 pandemic, lockdowns, community quarantine, new normal, and Serbisyong Bayanihan. \n\nWe Serve the People. We Give Glory To God!\n #SerbisyongBayanihan #UNTVNewsandRescue #LagingHandaPH\n\nFor news update, visit: https://www.untvweb.com/news/\n\nCheck out our official social media accounts:\nhttps://www.facebook.com/UNTVNewsRescue\nhttps://www.twitter.com/untvnewsrescue\nhttps://www.youtube.com/untvnewsandrescue\nInstagram account - @untvnewsrescue\n\nFeel free to share but do not re-upload.'",2021-01-15,19179,337,150,UC3XaG-7UVi2vD8ZZEMNnnpw,UNTV News and Rescue,2014-05-30,3780000,96376
